iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.473	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3510		3.483	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3520		3.493	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3530		3.502	-3489.006	-14.141	-3474.866	0.206	0.986	41.82	0.561
3540		3.512	-3489.006	-14.141	-3474.866	0.206	0.986	41.82	0.561
3550		3.522	-3489.436	-14.509	-3474.927	0.175	0.995	40.334	0.533
3560		3.532	-3487.875	-14.86	-3473.016	0.168	0.999	37.88	0.533
3570		3.542	-3487.875	-14.86	-3473.016	0.168	0.999	37.88	0.533
3580		3.552	-3487.875	-14.86	-3473.016	0.168	0.999	37.88	0.533
3590		3.562	-3490.823	-15.363	-3475.46	0.152	0.988	33.918	0.508
3600		3.572	-3490.823	-15.363	-3475.46	0.152	0.988	33.918	0.508
3610		3.582	-3490.46	-15.884	-3474.576	0.117	0.985	30.351	0.5
3620		3.591	-3488.804	-16.208	-3472.596	0.087	0.998	28.995	0.516
3630		3.601	-3488.804	-16.208	-3472.596	0.087	0.998	28.995	0.516
3640		3.611	-3488.804	-16.208	-3472.596	0.087	0.998	28.995	0.516
3650		3.621	-3488.804	-16.208	-3472.596	0.087	0.998	28.995	0.516
3660		3.631	-3487.302	-15.715	-3471.587	0.136	0.996	30.652	0.521
3670		3.641	-3487.302	-15.715	-3471.587	0.136	0.996	30.652	0.521
3680		3.651	-3487.302	-15.715	-3471.587	0.136	0.996	30.652	0.521
3690		3.661	-3487.302	-15.715	-3471.587	0.136	0.996	30.652	0.521
3700		3.67	-3487.302	-15.715	-3471.587	0.136	0.996	30.652	0.521
3710		3.68	-3488.41	-16.24	-3472.17	0.069	0.997	30.856	0.505
3720		3.69	-3488.588	-15.927	-3472.661	0.077	0.999	32.453	0.512
3730		3.7	-3488.588	-15.927	-3472.661	0.077	0.999	32.453	0.512
3740		3.71	-3489.582	-15.243	-3474.339	0.072	0.986	34.166	0.533
3750		3.72	-3489.582	-15.243	-3474.339	0.072	0.986	34.166	0.533
3760		3.73	-3489.384	-15.956	-3473.429	0.092	0.986	29.761	0.509
3770		3.74	-3489.384	-15.956	-3473.429	0.092	0.986	29.761	0.509
3780		3.75	-3491.66	-15.927	-3475.733	0.047	0.982	32.396	0.533
3790		3.76	-3491.737	-16.021	-3475.716	0.073	0.973	29.35	0.517
3800		3.77	-3491.752	-15.651	-3476.101	0.077	0.981	30.696	0.53
3810		3.78	-3489.626	-15.825	-3473.801	0.065	0.988	31.613	0.523
3820		3.79	-3489.626	-15.825	-3473.801	0.065	0.988	31.613	0.523
3830		3.8	-3490.234	-15.505	-3474.729	0.081	0.983	32.814	0.516
3840		3.809	-3489.978	-14.633	-3475.345	0.136	0.98	35.953	0.54
3850		3.819	-3487.951	-14.983	-3472.968	0.107	0.995	34.8	0.535
3860		3.829	-3487.951	-14.983	-3472.968	0.107	0.995	34.8	0.535
3870		3.839	-3487.951	-14.983	-3472.968	0.107	0.995	34.8	0.535
3880		3.849	-3487.951	-14.983	-3472.968	0.107	0.995	34.8	0.535
3890		3.858	-3487.559	-14.622	-3472.937	0.148	0.997	37.627	0.542
3900		3.868	-3487.559	-14.622	-3472.937	0.148	0.997	37.627	0.542
3910		3.878	-3487.559	-14.622	-3472.937	0.148	0.997	37.627	0.542
3920		3.888	-3487.559	-14.622	-3472.937	0.148	0.997	37.627	0.542
3930		3.898	-3488.458	-14.323	-3474.135	0.172	0.991	38.727	0.557
3940		3.908	-3488.458	-14.323	-3474.135	0.172	0.991	38.727	0.557
3950		3.918	-3487.465	-15.325	-3472.14	0.163	0.994	33.304	0.527
3960		3.928	-3487.465	-15.325	-3472.14	0.163	0.994	33.304	0.527
3970		3.937	-3487.465	-15.325	-3472.14	0.163	0.994	33.304	0.527
3980		3.947	-3487.465	-15.325	-3472.14	0.163	0.994	33.304	0.527
3990		3.957	-3487.407	-15.055	-3472.352	0.159	0.996	35.377	0.53
4000		3.967	-3488.307	-15.803	-3472.504	0.145	0.996	31.45	0.506
4010		3.977	-3488.161	-15.887	-3472.274	0.167	0.993	30.797	0.509
4020		3.987	-3488.161	-15.887	-3472.274	0.167	0.993	30.797	0.509
4030		3.997	-3488.161	-15.887	-3472.274	0.167	0.993	30.797	0.509
4040		4.007	-3489.026	-15.193	-3473.833	0.125	0.989	33.87	0.519
4050		4.017	-3489.026	-15.193	-3473.833	0.125	0.989	33.87	0.519
4060		4.027	-3488.99	-15.403	-3473.587	0.22	0.99	34.156	0.539
4070		4.037	-3488.99	-15.403	-3473.587	0.22	0.99	34.156	0.539
4080		4.047	-3488.998	-15.685	-3473.312	0.181	0.993	32.848	0.509
4090		4.056	-3487.4	-14.778	-3472.622	0.209	0.996	38.167	0.553
4100		4.066	-3487.4	-14.778	-3472.622	0.209	0.996	38.167	0.553
4110		4.076	-3487.4	-14.778	-3472.622	0.209	0.996	38.167	0.553
4120		4.086	-3487.4	-14.778	-3472.622	0.209	0.996	38.167	0.553
4130		4.096	-3487.94	-16.085	-3471.856	0.277	0.999	36.695	0.528
4140		4.106	-3487.94	-16.085	-3471.856	0.277	0.999	36.695	0.528
4150		4.116	-3488.093	-16.634	-3471.46	0.303	0.995	33.888	0.523
4160		4.126	-3488.093	-16.634	-3471.46	0.303	0.995	33.888	0.523
4170		4.135	-3488.063	-16.609	-3471.454	0.295	0.998	34.032	0.522
4180		4.145	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4190		4.155	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4200		4.165	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4210		4.175	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4220		4.185	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4230		4.195	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4240		4.205	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4250		4.215	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4260		4.224	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4270		4.234	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4280		4.244	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4290		4.254	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4300		4.264	-3488.376	-16.389	-3471.986	0.339	0.999	39.341	0.548
4310		4.273	-3489.232	-16.362	-3472.87	0.345	0.996	39.819	0.542
4320		4.283	-3492.052	-17.137	-3474.915	0.408	0.979	39.077	0.561
4330		4.293	-3490.486	-16.502	-3473.984	0.354	0.981	37.789	0.548
4340		4.303	-3490.682	-17.643	-3473.039	0.398	0.986	35.946	0.535
4350		4.313	-3490.682	-17.643	-3473.039	0.398	0.986	35.946	0.535
4360		4.323	-3488.851	-17.05	-3471.801	0.364	0.995	36.46	0.539
4370		4.333	-3488.851	-17.05	-3471.801	0.364	0.995	36.46	0.539
4380		4.343	-3488.851	-17.05	-3471.801	0.364	0.995	36.46	0.539
4390		4.353	-3489.675	-16.659	-3473.016	0.329	0.992	34.361	0.543
4400		4.363	-3489.519	-16.741	-3472.778	0.315	0.985	32.717	0.532
4410		4.373	-3487.669	-16.77	-3470.899	0.288	0.999	33.172	0.522
4420		4.384	-3487.669	-16.77	-3470.899	0.288	0.999	33.172	0.522
4430		4.394	-3488.393	-16.273	-3472.12	0.263	0.996	32.282	0.531
4440		4.404	-3488.935	-16.693	-3472.241	0.229	0.999	28.821	0.522
4450		4.414	-3487.718	-17.087	-3470.63	0.266	0.998	29.493	0.506
4460		4.424	-3487.718	-17.087	-3470.63	0.266	0.998	29.493	0.506
4470		4.434	-3487.718	-17.087	-3470.63	0.266	0.998	29.493	0.506
4480		4.444	-3487.718	-17.087	-3470.63	0.266	0.998	29.493	0.506
4490		4.454	-3487.718	-17.087	-3470.63	0.266	0.998	29.493	0.506
