iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.396	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3510		3.406	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3520		3.416	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3530		3.426	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3540		3.435	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3550		3.445	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3560		3.455	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3570		3.465	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3580		3.474	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3590		3.484	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3600		3.494	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3610		3.503	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3620		3.513	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3630		3.523	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3640		3.533	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3650		3.542	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3660		3.552	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3670		3.561	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3680		3.571	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3690		3.581	-4813.587	-8.178	-4805.409	0.362	0.997	414.927	2.245
3700		3.59	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3710		3.6	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3720		3.61	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3730		3.62	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3740		3.629	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3750		3.639	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3760		3.649	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3770		3.659	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3780		3.668	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3790		3.678	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3800		3.688	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3810		3.697	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3820		3.707	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3830		3.716	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3840		3.726	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3850		3.736	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3860		3.745	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3870		3.755	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3880		3.764	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3890		3.774	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3900		3.784	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3910		3.793	-4814.274	-8.274	-4806.0	0.347	1.0	415.556	2.263
3920		3.803	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3930		3.813	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3940		3.822	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3950		3.832	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3960		3.842	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3970		3.851	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3980		3.861	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
3990		3.871	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
4000		3.881	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
4010		3.89	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
4020		3.9	-4809.122	-7.704	-4801.418	0.328	0.997	411.552	2.329
4030		3.91	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4040		3.92	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4050		3.93	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4060		3.939	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4070		3.949	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4080		3.959	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4090		3.969	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4100		3.978	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4110		3.988	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4120		3.998	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4130		4.007	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4140		4.017	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4150		4.027	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4160		4.037	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4170		4.046	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4180		4.056	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4190		4.066	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4200		4.076	-4807.999	-7.904	-4800.095	0.342	0.996	410.942	2.367
4210		4.085	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4220		4.095	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4230		4.105	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4240		4.115	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4250		4.124	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4260		4.134	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4270		4.144	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4280		4.154	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4290		4.163	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4300		4.173	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4310		4.183	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4320		4.193	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4330		4.202	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4340		4.212	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4350		4.222	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4360		4.231	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4370		4.241	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4380		4.251	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4390		4.26	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4400		4.27	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4410		4.28	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4420		4.289	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4430		4.299	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4440		4.309	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4450		4.319	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4460		4.328	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4470		4.338	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4480		4.348	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
4490		4.357	-4805.741	-8.227	-4797.513	0.347	0.999	410.284	2.427
