iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.524	-3394.29	-19.601	-3374.688	0.533	0.996	44.017	0.56
3510		3.534	-3394.29	-19.601	-3374.688	0.533	0.996	44.017	0.56
3520		3.544	-3394.29	-19.601	-3374.688	0.533	0.996	44.017	0.56
3530		3.555	-3394.225	-17.884	-3376.341	0.476	0.996	45.717	0.576
3540		3.565	-3392.965	-18.048	-3374.917	0.462	0.989	43.039	0.547
3550		3.575	-3392.965	-18.048	-3374.917	0.462	0.989	43.039	0.547
3560		3.585	-3392.803	-17.386	-3375.418	0.427	0.986	41.588	0.552
3570		3.595	-3392.631	-17.986	-3374.644	0.445	0.988	40.186	0.545
3580		3.605	-3391.114	-17.329	-3373.785	0.392	0.997	40.014	0.526
3590		3.615	-3391.114	-17.329	-3373.785	0.392	0.997	40.014	0.526
3600		3.625	-3391.114	-17.329	-3373.785	0.392	0.997	40.014	0.526
3610		3.635	-3391.239	-16.738	-3374.502	0.378	0.99	40.367	0.542
3620		3.645	-3391.239	-16.738	-3374.502	0.378	0.99	40.367	0.542
3630		3.655	-3390.502	-16.676	-3373.826	0.341	0.997	38.781	0.521
3640		3.665	-3390.482	-16.398	-3374.084	0.355	0.992	40.323	0.541
3650		3.675	-3390.482	-16.398	-3374.084	0.355	0.992	40.323	0.541
3660		3.685	-3389.831	-16.079	-3373.752	0.313	0.996	38.474	0.537
3670		3.695	-3389.831	-16.079	-3373.752	0.313	0.996	38.474	0.537
3680		3.705	-3391.244	-15.917	-3375.327	0.295	0.977	36.78	0.532
3690		3.715	-3391.244	-15.917	-3375.327	0.295	0.977	36.78	0.532
3700		3.725	-3390.686	-16.367	-3374.319	0.335	0.989	37.808	0.537
3710		3.736	-3390.707	-16.647	-3374.06	0.346	0.988	37.37	0.532
3720		3.746	-3390.393	-15.78	-3374.613	0.318	0.996	41.532	0.541
3730		3.756	-3390.393	-15.78	-3374.613	0.318	0.996	41.532	0.541
3740		3.766	-3390.16	-16.196	-3373.964	0.319	0.997	39.925	0.525
3750		3.776	-3390.16	-16.196	-3373.964	0.319	0.997	39.925	0.525
3760		3.786	-3390.16	-16.196	-3373.964	0.319	0.997	39.925	0.525
3770		3.796	-3390.16	-16.196	-3373.964	0.319	0.997	39.925	0.525
3780		3.806	-3392.133	-15.742	-3376.391	0.325	0.991	40.013	0.56
3790		3.816	-3390.755	-16.313	-3374.442	0.303	0.999	39.737	0.511
3800		3.826	-3390.579	-15.702	-3374.877	0.299	0.994	40.712	0.529
3810		3.836	-3389.871	-16.495	-3373.376	0.321	0.998	36.693	0.533
3820		3.846	-3388.677	-16.604	-3372.074	0.285	0.996	33.771	0.51
3830		3.856	-3388.677	-16.604	-3372.074	0.285	0.996	33.771	0.51
3840		3.866	-3388.677	-16.604	-3372.074	0.285	0.996	33.771	0.51
3850		3.877	-3391.194	-16.386	-3374.808	0.259	0.989	34.297	0.49
3860		3.887	-3391.176	-16.104	-3375.072	0.252	0.968	32.232	0.518
3870		3.897	-3389.899	-16.497	-3373.402	0.241	0.994	32.517	0.488
3880		3.907	-3389.899	-16.497	-3373.402	0.241	0.994	32.517	0.488
3890		3.917	-3390.916	-16.109	-3374.807	0.175	0.981	31.01	0.485
3900		3.927	-3391.465	-15.786	-3375.679	0.221	0.966	32.145	0.52
3910		3.937	-3391.153	-16.03	-3375.123	0.133	0.985	31.018	0.482
3920		3.947	-3390.082	-14.355	-3375.727	0.096	0.991	39.609	0.541
3930		3.957	-3392.384	-15.714	-3376.669	0.04	0.993	35.864	0.541
3940		3.967	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
3950		3.977	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
3960		3.987	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
3970		3.997	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
3980		4.007	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
3990		4.017	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
4000		4.028	-3392.29	-16.755	-3375.535	0.025	1.0	37.861	0.517
4010		4.038	-3394.061	-17.338	-3376.723	0.024	0.995	35.003	0.486
4020		4.048	-3396.354	-18.07	-3378.284	0.008	0.975	37.503	0.542
4030		4.058	-3391.496	-15.284	-3376.212	0.062	0.985	36.776	0.515
4040		4.068	-3391.496	-15.284	-3376.212	0.062	0.985	36.776	0.515
4050		4.078	-3390.455	-15.299	-3375.156	0.057	0.995	37.962	0.52
4060		4.088	-3390.455	-15.299	-3375.156	0.057	0.995	37.962	0.52
4070		4.098	-3390.455	-15.299	-3375.156	0.057	0.995	37.962	0.52
4080		4.108	-3389.271	-14.586	-3374.685	0.107	0.997	38.991	0.532
4090		4.118	-3389.271	-14.586	-3374.685	0.107	0.997	38.991	0.532
4100		4.128	-3389.466	-15.017	-3374.449	0.08	1.0	38.962	0.533
4110		4.138	-3389.466	-15.017	-3374.449	0.08	1.0	38.962	0.533
4120		4.148	-3389.734	-14.566	-3375.169	0.093	0.994	38.792	0.534
4130		4.158	-3390.294	-15.492	-3374.801	0.132	0.994	34.728	0.492
4140		4.168	-3393.045	-15.954	-3377.091	0.108	0.996	33.519	0.474
4150		4.178	-3392.104	-14.906	-3377.198	0.106	0.979	34.111	0.537
4160		4.188	-3389.547	-14.525	-3375.022	0.096	0.996	39.346	0.535
4170		4.198	-3389.704	-14.54	-3375.164	0.14	0.988	37.982	0.533
4180		4.208	-3392.003	-14.431	-3377.572	0.121	0.989	41.225	0.513
4190		4.218	-3389.292	-14.713	-3374.579	0.139	0.992	37.598	0.526
4200		4.229	-3391.208	-15.247	-3375.961	0.101	0.971	32.876	0.521
4210		4.239	-3389.031	-15.521	-3373.51	0.156	0.99	32.268	0.515
4220		4.249	-3389.031	-15.521	-3373.51	0.156	0.99	32.268	0.515
4230		4.259	-3389.031	-15.521	-3373.51	0.156	0.99	32.268	0.515
4240		4.269	-3390.731	-16.365	-3374.366	0.1	0.972	27.365	0.497
4250		4.279	-3389.441	-16.897	-3372.545	0.064	0.995	28.629	0.481
4260		4.289	-3390.995	-16.81	-3374.186	0.053	0.984	29.446	0.486
4270		4.299	-3388.259	-15.791	-3372.468	0.124	0.994	31.368	0.503
4280		4.309	-3389.396	-16.979	-3372.417	0.138	0.987	24.753	0.488
4290		4.32	-3389.333	-18.235	-3371.099	0.169	0.99	21.976	0.447
4300		4.33	-3389.333	-18.235	-3371.099	0.169	0.99	21.976	0.447
4310		4.34	-3390.244	-17.931	-3372.313	0.19	0.972	21.97	0.469
4320		4.35	-3390.13	-19.203	-3370.928	0.192	0.998	20.043	0.43
4330		4.36	-3390.13	-19.203	-3370.928	0.192	0.998	20.043	0.43
4340		4.37	-3392.973	-19.201	-3373.771	0.208	0.949	18.047	0.449
4350		4.38	-3391.769	-19.498	-3372.271	0.239	0.968	18.936	0.437
4360		4.39	-3390.682	-19.173	-3371.509	0.266	0.971	20.495	0.454
4370		4.4	-3390.307	-19.478	-3370.829	0.272	0.974	19.631	0.452
4380		4.41	-3391.59	-19.948	-3371.643	0.287	0.972	19.17	0.44
4390		4.42	-3389.003	-21.363	-3367.64	0.246	0.994	14.178	0.419
4400		4.43	-3390.712	-21.834	-3368.879	0.295	0.997	15.327	0.409
4410		4.44	-3389.606	-21.225	-3368.381	0.289	0.994	15.469	0.433
4420		4.45	-3389.595	-22.131	-3367.463	0.325	0.994	14.644	0.424
4430		4.46	-3389.595	-22.131	-3367.463	0.325	0.994	14.644	0.424
4440		4.47	-3389.699	-22.412	-3367.287	0.372	0.999	16.56	0.426
4450		4.48	-3389.699	-22.412	-3367.287	0.372	0.999	16.56	0.426
4460		4.49	-3389.857	-22.073	-3367.784	0.371	0.997	17.232	0.43
4470		4.5	-3389.857	-22.073	-3367.784	0.371	0.997	17.232	0.43
4480		4.51	-3389.857	-22.073	-3367.784	0.371	0.997	17.232	0.43
4490		4.52	-3389.857	-22.073	-3367.784	0.371	0.997	17.232	0.43
