iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.431	-3958.231	-5.281	-3952.95	0.152	1.0	208.69	1.529
3510		3.441	-3958.231	-5.281	-3952.95	0.152	1.0	208.69	1.529
3520		3.451	-3958.231	-5.281	-3952.95	0.152	1.0	208.69	1.529
3530		3.461	-3958.231	-5.281	-3952.95	0.152	1.0	208.69	1.529
3540		3.471	-3961.654	-4.986	-3956.668	0.14	0.994	211.873	1.525
3550		3.481	-3960.735	-5.324	-3955.411	0.194	0.995	209.666	1.48
3560		3.491	-3960.735	-5.324	-3955.411	0.194	0.995	209.666	1.48
3570		3.501	-3960.735	-5.324	-3955.411	0.194	0.995	209.666	1.48
3580		3.51	-3961.075	-5.126	-3955.95	0.156	0.996	210.616	1.485
3590		3.52	-3961.842	-5.055	-3956.786	0.148	0.993	209.454	1.477
3600		3.53	-3960.562	-5.188	-3955.374	0.155	0.997	207.926	1.453
3610		3.54	-3960.562	-5.188	-3955.374	0.155	0.997	207.926	1.453
3620		3.55	-3959.36	-5.325	-3954.035	0.192	0.996	206.992	1.483
3630		3.56	-3957.886	-5.16	-3952.726	0.149	0.999	209.23	1.574
3640		3.57	-3957.886	-5.16	-3952.726	0.149	0.999	209.23	1.574
3650		3.58	-3957.886	-5.16	-3952.726	0.149	0.999	209.23	1.574
3660		3.59	-3959.332	-5.049	-3954.283	0.162	0.993	207.76	1.544
3670		3.6	-3959.332	-5.049	-3954.283	0.162	0.993	207.76	1.544
3680		3.61	-3960.977	-4.982	-3955.995	0.165	0.987	207.799	1.561
3690		3.619	-3960.141	-5.105	-3955.035	0.116	0.997	206.938	1.474
3700		3.629	-3960.141	-5.105	-3955.035	0.116	0.997	206.938	1.474
3710		3.639	-3959.977	-4.965	-3955.012	0.128	0.994	209.086	1.546
3720		3.649	-3959.977	-4.965	-3955.012	0.128	0.994	209.086	1.546
3730		3.659	-3959.977	-4.965	-3955.012	0.128	0.994	209.086	1.546
3740		3.669	-3959.977	-4.965	-3955.012	0.128	0.994	209.086	1.546
3750		3.679	-3959.977	-4.965	-3955.012	0.128	0.994	209.086	1.546
3760		3.688	-3960.987	-5.096	-3955.891	0.169	0.993	209.923	1.513
3770		3.698	-3958.606	-5.299	-3953.307	0.184	0.997	206.099	1.485
3780		3.708	-3958.606	-5.299	-3953.307	0.184	0.997	206.099	1.485
3790		3.718	-3958.606	-5.299	-3953.307	0.184	0.997	206.099	1.485
3800		3.728	-3961.875	-5.278	-3956.597	0.203	0.987	207.729	1.494
3810		3.738	-3960.446	-5.389	-3955.058	0.223	0.989	209.888	1.572
3820		3.748	-3960.446	-5.389	-3955.058	0.223	0.989	209.888	1.572
3830		3.758	-3960.446	-5.389	-3955.058	0.223	0.989	209.888	1.572
3840		3.767	-3962.207	-5.786	-3956.421	0.239	0.999	211.031	1.601
3850		3.777	-3963.783	-5.887	-3957.896	0.279	0.985	217.492	1.647
3860		3.787	-3960.569	-6.284	-3954.284	0.301	0.995	216.953	1.637
3870		3.797	-3964.477	-5.864	-3958.614	0.274	0.991	213.879	1.713
3880		3.807	-3963.082	-5.82	-3957.261	0.267	0.993	210.444	1.734
3890		3.817	-3961.764	-6.072	-3955.693	0.274	0.999	211.204	1.731
3900		3.827	-3961.898	-5.904	-3955.995	0.27	0.995	208.725	1.712
3910		3.837	-3962.112	-5.466	-3956.646	0.231	0.995	208.215	1.726
3920		3.847	-3963.409	-5.463	-3957.945	0.236	0.991	209.992	1.699
3930		3.856	-3963.409	-5.463	-3957.945	0.236	0.991	209.992	1.699
3940		3.866	-3963.409	-5.463	-3957.945	0.236	0.991	209.992	1.699
3950		3.876	-3963.409	-5.463	-3957.945	0.236	0.991	209.992	1.699
3960		3.886	-3964.808	-5.416	-3959.392	0.236	0.985	207.636	1.737
3970		3.896	-3960.722	-5.972	-3954.75	0.274	0.995	203.205	1.68
3980		3.906	-3961.509	-5.794	-3955.714	0.259	0.996	202.904	1.766
3990		3.916	-3961.455	-6.17	-3955.285	0.285	0.998	203.44	1.785
4000		3.926	-3961.455	-6.17	-3955.285	0.285	0.998	203.44	1.785
4010		3.935	-3961.455	-6.17	-3955.285	0.285	0.998	203.44	1.785
4020		3.945	-3961.455	-6.17	-3955.285	0.285	0.998	203.44	1.785
4030		3.955	-3961.455	-6.17	-3955.285	0.285	0.998	203.44	1.785
4040		3.965	-3963.613	-5.722	-3957.891	0.26	0.988	200.094	1.775
4050		3.975	-3960.285	-6.281	-3954.004	0.295	0.996	199.65	1.723
4060		3.985	-3960.993	-5.886	-3955.107	0.27	0.991	200.23	1.675
4070		3.995	-3961.493	-5.73	-3955.764	0.252	0.996	206.939	1.659
4080		4.004	-3958.216	-5.383	-3952.833	0.158	1.0	198.048	1.623
4090		4.014	-3958.066	-5.216	-3952.851	0.159	0.998	197.008	1.57
4100		4.024	-3958.066	-5.216	-3952.851	0.159	0.998	197.008	1.57
4110		4.034	-3962.21	-5.466	-3956.744	0.219	0.985	197.225	1.482
4120		4.044	-3956.955	-5.401	-3951.554	0.195	0.997	192.545	1.556
4130		4.054	-3957.868	-5.698	-3952.17	0.234	0.998	195.969	1.59
4140		4.064	-3958.377	-6.126	-3952.251	0.232	1.0	198.129	1.571
4150		4.074	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4160		4.084	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4170		4.094	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4180		4.103	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4190		4.113	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4200		4.123	-3955.514	-5.803	-3949.711	0.232	0.999	200.476	1.476
4210		4.133	-3958.486	-5.7	-3952.787	0.237	0.991	200.131	1.449
4220		4.143	-3956.986	-6.328	-3950.658	0.266	0.999	198.525	1.394
4230		4.152	-3957.237	-6.185	-3951.052	0.261	0.999	200.669	1.423
4240		4.162	-3959.061	-6.487	-3952.574	0.281	0.997	198.851	1.329
4250		4.172	-3959.5	-6.266	-3953.234	0.26	0.996	196.534	1.303
4260		4.182	-3957.237	-5.934	-3951.303	0.245	0.992	193.156	1.37
4270		4.192	-3954.334	-5.892	-3948.442	0.23	0.998	193.101	1.409
4280		4.202	-3957.568	-6.035	-3951.533	0.262	0.986	192.47	1.401
4290		4.212	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4300		4.222	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4310		4.232	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4320		4.242	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4330		4.252	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4340		4.261	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4350		4.271	-3955.504	-6.411	-3949.093	0.283	0.993	190.17	1.367
4360		4.281	-3955.689	-6.518	-3949.171	0.283	0.998	193.207	1.369
4370		4.291	-3956.978	-6.319	-3950.659	0.264	0.994	191.302	1.299
4380		4.301	-3956.978	-6.319	-3950.659	0.264	0.994	191.302	1.299
4390		4.311	-3956.633	-6.776	-3949.858	0.296	0.995	188.803	1.275
4400		4.321	-3956.633	-6.776	-3949.858	0.296	0.995	188.803	1.275
4410		4.331	-3956.633	-6.776	-3949.858	0.296	0.995	188.803	1.275
4420		4.341	-3960.193	-6.485	-3953.708	0.292	0.983	191.042	1.335
4430		4.35	-3958.621	-6.46	-3952.16	0.289	0.986	189.873	1.34
4440		4.36	-3955.565	-6.233	-3949.332	0.265	0.994	190.381	1.36
4450		4.37	-3955.565	-6.233	-3949.332	0.265	0.994	190.381	1.36
4460		4.38	-3955.565	-6.233	-3949.332	0.265	0.994	190.381	1.36
4470		4.39	-3955.953	-6.799	-3949.153	0.293	0.998	189.766	1.286
4480		4.4	-3954.239	-6.212	-3948.027	0.264	0.993	187.362	1.365
4490		4.41	-3956.862	-5.739	-3951.123	0.215	0.991	188.555	1.331
