iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.39	-3804.205	-9.971	-3794.233	0.409	0.975	133.952	0.973
3510		3.4	-3801.355	-9.896	-3791.459	0.396	0.983	130.672	0.958
3520		3.409	-3800.581	-9.63	-3790.951	0.377	0.994	134.568	0.951
3530		3.419	-3800.581	-9.63	-3790.951	0.377	0.994	134.568	0.951
3540		3.429	-3799.998	-9.043	-3790.954	0.354	0.995	138.813	0.986
3550		3.439	-3799.998	-9.043	-3790.954	0.354	0.995	138.813	0.986
3560		3.448	-3798.963	-9.868	-3789.096	0.405	0.998	141.633	1.018
3570		3.458	-3798.963	-9.868	-3789.096	0.405	0.998	141.633	1.018
3580		3.468	-3798.451	-9.853	-3788.598	0.399	0.999	140.395	1.008
3590		3.478	-3798.451	-9.853	-3788.598	0.399	0.999	140.395	1.008
3600		3.487	-3798.451	-9.853	-3788.598	0.399	0.999	140.395	1.008
3610		3.497	-3798.451	-9.853	-3788.598	0.399	0.999	140.395	1.008
3620		3.507	-3801.848	-9.845	-3792.003	0.424	0.987	144.829	1.054
3630		3.516	-3801.182	-9.727	-3791.455	0.423	0.993	148.651	1.083
3640		3.526	-3801.182	-9.727	-3791.455	0.423	0.993	148.651	1.083
3650		3.536	-3801.182	-9.727	-3791.455	0.423	0.993	148.651	1.083
3660		3.545	-3801.09	-10.29	-3790.8	0.448	0.998	153.248	1.093
3670		3.555	-3801.09	-10.29	-3790.8	0.448	0.998	153.248	1.093
3680		3.565	-3801.525	-10.16	-3791.365	0.443	0.996	151.371	1.079
3690		3.575	-3801.525	-10.16	-3791.365	0.443	0.996	151.371	1.079
3700		3.585	-3801.525	-10.16	-3791.365	0.443	0.996	151.371	1.079
3710		3.594	-3801.525	-10.16	-3791.365	0.443	0.996	151.371	1.079
3720		3.604	-3801.525	-10.16	-3791.365	0.443	0.996	151.371	1.079
3730		3.613	-3802.357	-10.13	-3792.227	0.449	0.992	152.495	1.103
3740		3.623	-3802.357	-10.13	-3792.227	0.449	0.992	152.495	1.103
3750		3.632	-3802.357	-10.13	-3792.227	0.449	0.992	152.495	1.103
3760		3.642	-3802.213	-9.835	-3792.377	0.437	0.994	155.472	1.11
3770		3.652	-3804.923	-10.506	-3794.417	0.464	0.994	160.695	1.064
3780		3.661	-3804.923	-10.506	-3794.417	0.464	0.994	160.695	1.064
3790		3.671	-3804.923	-10.506	-3794.417	0.464	0.994	160.695	1.064
3800		3.681	-3806.106	-11.213	-3794.894	0.484	0.998	159.978	1.03
3810		3.69	-3807.01	-10.444	-3796.566	0.459	0.984	156.261	1.036
3820		3.7	-3803.314	-9.47	-3793.844	0.414	0.992	155.438	1.078
3830		3.71	-3803.314	-9.47	-3793.844	0.414	0.992	155.438	1.078
3840		3.719	-3803.505	-8.858	-3794.648	0.377	0.995	156.635	1.071
3850		3.729	-3802.918	-10.24	-3792.678	0.449	0.998	157.31	1.085
3860		3.739	-3802.856	-9.832	-3793.024	0.423	0.998	155.858	1.065
3870		3.748	-3802.856	-9.832	-3793.024	0.423	0.998	155.858	1.065
3880		3.758	-3803.706	-10.157	-3793.549	0.441	0.997	156.067	1.059
3890		3.768	-3803.706	-10.157	-3793.549	0.441	0.997	156.067	1.059
3900		3.778	-3803.706	-10.157	-3793.549	0.441	0.997	156.067	1.059
3910		3.788	-3805.127	-10.495	-3794.632	0.472	0.988	157.647	1.108
3920		3.797	-3803.11	-11.279	-3791.831	0.499	0.996	156.308	1.098
3930		3.807	-3803.445	-10.766	-3792.679	0.483	0.991	155.288	1.125
3940		3.817	-3803.445	-10.766	-3792.679	0.483	0.991	155.288	1.125
3950		3.827	-3803.328	-11.213	-3792.114	0.502	0.994	156.764	1.131
3960		3.836	-3803.655	-10.778	-3792.877	0.459	0.997	152.425	1.009
3970		3.846	-3803.655	-10.778	-3792.877	0.459	0.997	152.425	1.009
3980		3.856	-3803.655	-10.778	-3792.877	0.459	0.997	152.425	1.009
3990		3.865	-3802.52	-9.541	-3792.979	0.424	0.994	156.612	1.12
4000		3.875	-3802.52	-9.541	-3792.979	0.424	0.994	156.612	1.12
4010		3.885	-3802.52	-9.541	-3792.979	0.424	0.994	156.612	1.12
4020		3.895	-3802.313	-9.772	-3792.541	0.434	0.994	155.65	1.113
4030		3.904	-3802.407	-10.006	-3792.401	0.442	0.997	156.886	1.106
4040		3.914	-3803.113	-9.436	-3793.677	0.42	0.991	156.598	1.118
4050		3.924	-3802.844	-10.348	-3792.496	0.451	0.999	157.144	1.087
4060		3.933	-3802.844	-10.348	-3792.496	0.451	0.999	157.144	1.087
4070		3.943	-3802.844	-10.348	-3792.496	0.451	0.999	157.144	1.087
4080		3.953	-3802.844	-10.348	-3792.496	0.451	0.999	157.144	1.087
4090		3.962	-3804.264	-9.539	-3794.724	0.417	0.993	156.951	1.074
4100		3.972	-3802.979	-9.724	-3793.256	0.431	0.992	154.902	1.103
4110		3.982	-3803.007	-8.892	-3794.115	0.394	0.989	156.043	1.132
4120		3.992	-3804.567	-9.224	-3795.343	0.402	0.996	160.997	1.086
4130		4.001	-3804.567	-9.224	-3795.343	0.402	0.996	160.997	1.086
4140		4.011	-3803.957	-10.294	-3793.663	0.463	0.995	161.123	1.129
4150		4.021	-3803.123	-10.165	-3792.958	0.448	0.999	160.096	1.112
4160		4.03	-3806.755	-10.284	-3796.47	0.47	0.982	160.806	1.139
4170		4.04	-3806.705	-10.942	-3795.763	0.499	0.982	158.863	1.151
4180		4.05	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4190		4.059	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4200		4.069	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4210		4.079	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4220		4.088	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4230		4.098	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4240		4.108	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4250		4.117	-3803.442	-11.826	-3791.617	0.52	0.999	159.108	1.116
4260		4.127	-3804.139	-11.868	-3792.271	0.532	0.997	162.149	1.162
4270		4.137	-3805.816	-12.574	-3793.242	0.544	0.998	154.729	1.078
4280		4.146	-3805.939	-11.331	-3794.609	0.498	0.989	157.47	1.045
4290		4.156	-3805.939	-11.331	-3794.609	0.498	0.989	157.47	1.045
4300		4.166	-3805.939	-11.331	-3794.609	0.498	0.989	157.47	1.045
4310		4.175	-3804.2	-10.401	-3793.799	0.462	0.989	154.106	1.084
4320		4.185	-3804.2	-10.401	-3793.799	0.462	0.989	154.106	1.084
4330		4.195	-3802.627	-10.407	-3792.22	0.46	0.991	151.616	1.085
4340		4.204	-3802.627	-10.407	-3792.22	0.46	0.991	151.616	1.085
4350		4.214	-3801.747	-11.505	-3790.242	0.497	0.998	149.308	1.058
4360		4.224	-3801.747	-11.505	-3790.242	0.497	0.998	149.308	1.058
4370		4.233	-3802.123	-10.787	-3791.336	0.468	0.996	150.48	1.057
4380		4.243	-3802.123	-10.787	-3791.336	0.468	0.996	150.48	1.057
4390		4.253	-3801.358	-12.048	-3789.311	0.511	0.999	147.883	1.048
4400		4.262	-3801.358	-12.048	-3789.311	0.511	0.999	147.883	1.048
4410		4.272	-3801.358	-12.048	-3789.311	0.511	0.999	147.883	1.048
4420		4.282	-3801.526	-11.295	-3790.231	0.488	0.998	149.33	1.062
4430		4.291	-3801.526	-11.295	-3790.231	0.488	0.998	149.33	1.062
4440		4.301	-3801.526	-11.295	-3790.231	0.488	0.998	149.33	1.062
4450		4.311	-3801.526	-11.295	-3790.231	0.488	0.998	149.33	1.062
4460		4.32	-3801.195	-10.851	-3790.344	0.465	0.997	147.076	1.042
4470		4.33	-3800.492	-10.729	-3789.762	0.46	0.997	145.97	1.053
4480		4.34	-3800.9	-9.784	-3791.117	0.408	0.997	146.1	1.024
4490		4.349	-3800.9	-9.784	-3791.117	0.408	0.997	146.1	1.024
