iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.482	-3504.538	-8.58	-3495.958	0.148	0.981	108.588	0.765
3510		3.492	-3504.538	-9.118	-3495.419	0.156	0.999	109.993	0.735
3520		3.502	-3502.498	-8.935	-3493.563	0.185	0.997	109.224	0.763
3530		3.512	-3508.244	-8.899	-3499.345	0.215	0.976	105.621	0.786
3540		3.522	-3505.854	-9.162	-3496.693	0.163	0.984	103.362	0.714
3550		3.532	-3504.934	-8.734	-3496.2	0.146	0.99	109.358	0.748
3560		3.542	-3504.934	-8.734	-3496.2	0.146	0.99	109.358	0.748
3570		3.551	-3506.124	-8.875	-3497.249	0.149	0.989	108.64	0.731
3580		3.561	-3506.124	-8.875	-3497.249	0.149	0.989	108.64	0.731
3590		3.571	-3504.811	-8.597	-3496.213	0.156	0.994	105.969	0.794
3600		3.581	-3505.378	-8.988	-3496.389	0.167	0.987	101.029	0.752
3610		3.591	-3503.135	-8.949	-3494.185	0.152	0.982	100.998	0.745
3620		3.601	-3503.135	-8.949	-3494.185	0.152	0.982	100.998	0.745
3630		3.611	-3501.798	-9.233	-3492.566	0.08	0.99	98.774	0.742
3640		3.621	-3501.406	-9.437	-3491.97	0.087	0.996	98.134	0.722
3650		3.63	-3501.406	-9.437	-3491.97	0.087	0.996	98.134	0.722
3660		3.64	-3501.406	-9.437	-3491.97	0.087	0.996	98.134	0.722
3670		3.65	-3501.406	-9.437	-3491.97	0.087	0.996	98.134	0.722
3680		3.66	-3501.084	-9.506	-3491.578	0.092	0.999	98.079	0.732
3690		3.669	-3499.374	-9.445	-3489.929	0.098	0.997	94.872	0.731
3700		3.679	-3499.374	-9.445	-3489.929	0.098	0.997	94.872	0.731
3710		3.689	-3502.518	-9.814	-3492.704	0.068	0.998	93.123	0.734
3720		3.699	-3501.481	-10.901	-3490.58	0.04	1.0	94.074	0.72
3730		3.708	-3501.481	-10.901	-3490.58	0.04	1.0	94.074	0.72
3740		3.718	-3501.163	-9.429	-3491.735	0.066	0.991	93.428	0.765
3750		3.728	-3501.163	-9.429	-3491.735	0.066	0.991	93.428	0.765
3760		3.738	-3501.163	-9.429	-3491.735	0.066	0.991	93.428	0.765
3770		3.748	-3501.163	-9.429	-3491.735	0.066	0.991	93.428	0.765
3780		3.758	-3501.163	-9.429	-3491.735	0.066	0.991	93.428	0.765
3790		3.768	-3500.854	-9.85	-3491.004	0.056	0.98	88.098	0.745
3800		3.778	-3499.17	-10.761	-3488.409	0.04	0.997	87.604	0.71
3810		3.788	-3499.17	-10.761	-3488.409	0.04	0.997	87.604	0.71
3820		3.798	-3500.244	-10.087	-3490.158	0.052	0.981	87.135	0.731
3830		3.808	-3500.603	-10.327	-3490.277	0.041	0.985	88.717	0.738
3840		3.818	-3500.363	-9.834	-3490.53	0.067	0.981	87.597	0.725
3850		3.828	-3501.836	-9.925	-3491.911	0.062	0.976	83.936	0.74
3860		3.837	-3499.808	-10.001	-3489.807	0.061	0.994	86.331	0.738
3870		3.847	-3499.808	-10.001	-3489.807	0.061	0.994	86.331	0.738
3880		3.857	-3499.808	-10.001	-3489.807	0.061	0.994	86.331	0.738
3890		3.867	-3503.749	-9.147	-3494.602	0.105	0.97	88.035	0.769
3900		3.877	-3500.148	-9.91	-3490.239	0.122	0.99	86.66	0.684
3910		3.887	-3497.196	-9.602	-3487.594	0.118	0.993	87.04	0.727
3920		3.896	-3499.884	-9.592	-3490.292	0.112	0.975	85.602	0.719
3930		3.906	-3496.607	-9.663	-3486.944	0.136	0.996	86.779	0.726
3940		3.916	-3496.607	-9.663	-3486.944	0.136	0.996	86.779	0.726
3950		3.926	-3496.607	-9.663	-3486.944	0.136	0.996	86.779	0.726
3960		3.936	-3498.152	-9.485	-3488.667	0.165	0.992	88.808	0.744
3970		3.946	-3499.193	-9.763	-3489.43	0.202	0.982	87.91	0.73
3980		3.955	-3499.193	-9.763	-3489.43	0.202	0.982	87.91	0.73
3990		3.965	-3500.703	-9.151	-3491.551	0.158	0.989	91.14	0.772
4000		3.975	-3500.703	-9.151	-3491.551	0.158	0.989	91.14	0.772
4010		3.985	-3498.093	-9.818	-3488.275	0.163	0.994	87.99	0.706
4020		3.994	-3498.093	-9.818	-3488.275	0.163	0.994	87.99	0.706
4030		4.004	-3498.762	-10.028	-3488.734	0.167	0.996	87.415	0.69
4040		4.014	-3498.762	-10.028	-3488.734	0.167	0.996	87.415	0.69
4050		4.024	-3498.762	-10.028	-3488.734	0.167	0.996	87.415	0.69
4060		4.034	-3497.228	-9.848	-3487.38	0.187	0.991	85.615	0.725
4070		4.043	-3496.374	-9.984	-3486.39	0.19	0.997	86.123	0.721
4080		4.053	-3495.961	-10.286	-3485.675	0.206	1.0	86.061	0.724
4090		4.063	-3495.961	-10.286	-3485.675	0.206	1.0	86.061	0.724
4100		4.073	-3495.961	-10.286	-3485.675	0.206	1.0	86.061	0.724
4110		4.083	-3495.939	-10.549	-3485.389	0.222	0.999	83.788	0.703
4120		4.093	-3498.554	-11.261	-3487.292	0.268	0.997	82.612	0.67
4130		4.102	-3497.125	-11.671	-3485.454	0.331	0.973	82.207	0.699
4140		4.112	-3497.125	-11.671	-3485.454	0.331	0.973	82.207	0.699
4150		4.122	-3497.125	-11.671	-3485.454	0.331	0.973	82.207	0.699
4160		4.132	-3496.93	-11.663	-3485.267	0.323	0.995	81.527	0.71
4170		4.142	-3496.93	-11.663	-3485.267	0.323	0.995	81.527	0.71
4180		4.151	-3496.93	-11.663	-3485.267	0.323	0.995	81.527	0.71
4190		4.161	-3495.214	-11.325	-3483.889	0.28	0.983	79.501	0.675
4200		4.171	-3495.619	-11.831	-3483.788	0.306	0.984	78.079	0.664
4210		4.181	-3495.684	-11.741	-3483.944	0.299	0.998	78.135	0.689
4220		4.191	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4230		4.2	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4240		4.21	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4250		4.22	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4260		4.23	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4270		4.239	-3493.055	-12.678	-3480.377	0.356	0.995	76.478	0.672
4280		4.249	-3494.183	-12.63	-3481.553	0.353	0.985	74.913	0.669
4290		4.259	-3494.527	-12.419	-3482.108	0.348	0.983	76.328	0.675
4300		4.269	-3494.527	-12.419	-3482.108	0.348	0.983	76.328	0.675
4310		4.279	-3495.22	-12.026	-3483.194	0.313	0.983	75.96	0.662
4320		4.288	-3496.444	-11.829	-3484.615	0.306	0.973	76.157	0.668
4330		4.298	-3495.097	-12.084	-3483.014	0.321	0.986	77.341	0.664
4340		4.308	-3495.098	-12.43	-3482.667	0.35	0.989	79.181	0.669
4350		4.318	-3495.098	-12.43	-3482.667	0.35	0.989	79.181	0.669
4360		4.328	-3495.098	-12.43	-3482.667	0.35	0.989	79.181	0.669
4370		4.337	-3493.006	-12.061	-3480.945	0.297	0.999	77.693	0.661
4380		4.347	-3492.001	-11.618	-3480.384	0.283	0.996	76.041	0.68
4390		4.357	-3492.001	-11.618	-3480.384	0.283	0.996	76.041	0.68
4400		4.367	-3492.001	-11.618	-3480.384	0.283	0.996	76.041	0.68
4410		4.377	-3492.001	-11.618	-3480.384	0.283	0.996	76.041	0.68
4420		4.387	-3492.001	-11.618	-3480.384	0.283	0.996	76.041	0.68
4430		4.397	-3492.541	-12.163	-3480.378	0.316	0.998	77.036	0.668
4440		4.407	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
4450		4.417	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
4460		4.427	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
4470		4.437	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
4480		4.447	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
4490		4.457	-3492.84	-11.83	-3481.011	0.305	0.991	76.33	0.678
