iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.394	-3805.004	-6.201	-3798.803	0.222	0.991	170.523	1.207
3510		3.404	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3520		3.414	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3530		3.423	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3540		3.433	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3550		3.443	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3560		3.453	-3803.872	-5.92	-3797.952	0.18	0.997	171.643	1.233
3570		3.462	-3805.34	-5.983	-3799.357	0.204	0.995	175.181	1.24
3580		3.472	-3807.154	-6.263	-3800.891	0.222	0.992	175.334	1.173
3590		3.482	-3806.358	-6.129	-3800.23	0.209	0.987	170.609	1.177
3600		3.491	-3806.468	-6.331	-3800.137	0.232	0.99	173.35	1.181
3610		3.501	-3805.453	-5.903	-3799.55	0.195	0.994	174.445	1.244
3620		3.511	-3805.453	-5.903	-3799.55	0.195	0.994	174.445	1.244
3630		3.521	-3804.178	-6.57	-3797.608	0.241	0.996	169.964	1.169
3640		3.53	-3804.178	-6.57	-3797.608	0.241	0.996	169.964	1.169
3650		3.54	-3805.127	-6.495	-3798.632	0.251	0.99	170.33	1.202
3660		3.55	-3804.624	-6.266	-3798.358	0.219	0.995	172.438	1.19
3670		3.559	-3807.147	-6.116	-3801.031	0.207	0.987	172.145	1.173
3680		3.569	-3805.105	-6.046	-3799.06	0.211	0.992	171.56	1.235
3690		3.579	-3805.105	-6.046	-3799.06	0.211	0.992	171.56	1.235
3700		3.589	-3806.584	-6.32	-3800.264	0.225	0.98	163.971	1.168
3710		3.598	-3803.29	-6.951	-3796.339	0.259	0.991	159.781	1.111
3720		3.608	-3803.29	-6.951	-3796.339	0.259	0.991	159.781	1.111
3730		3.618	-3803.29	-6.951	-3796.339	0.259	0.991	159.781	1.111
3740		3.627	-3803.681	-6.537	-3797.144	0.21	0.991	159.551	1.096
3750		3.637	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3760		3.647	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3770		3.656	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3780		3.666	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3790		3.676	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3800		3.686	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3810		3.696	-3803.006	-6.762	-3796.244	0.205	0.998	160.858	1.053
3820		3.705	-3804.549	-6.482	-3798.067	0.171	0.996	159.384	1.059
3830		3.715	-3799.914	-7.08	-3792.835	0.244	0.999	154.273	1.101
3840		3.725	-3800.921	-6.989	-3793.933	0.257	0.994	155.842	1.122
3850		3.735	-3801.289	-6.993	-3794.296	0.239	0.991	150.357	1.07
3860		3.745	-3799.549	-6.877	-3792.672	0.228	0.995	150.235	1.092
3870		3.754	-3799.549	-6.877	-3792.672	0.228	0.995	150.235	1.092
3880		3.764	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3890		3.774	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3900		3.784	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3910		3.794	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3920		3.803	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3930		3.813	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3940		3.823	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3950		3.833	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3960		3.842	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3970		3.852	-3799.972	-6.77	-3793.202	0.208	0.999	155.357	1.119
3980		3.862	-3800.509	-6.658	-3793.851	0.219	0.997	155.955	1.123
3990		3.872	-3800.509	-6.658	-3793.851	0.219	0.997	155.955	1.123
4000		3.882	-3800.509	-6.658	-3793.851	0.219	0.997	155.955	1.123
4010		3.891	-3800.509	-6.658	-3793.851	0.219	0.997	155.955	1.123
4020		3.901	-3800.509	-6.658	-3793.851	0.219	0.997	155.955	1.123
4030		3.911	-3800.319	-6.41	-3793.909	0.164	0.999	155.186	1.115
4040		3.921	-3800.319	-6.41	-3793.909	0.164	0.999	155.186	1.115
4050		3.931	-3800.031	-6.366	-3793.664	0.165	0.997	153.566	1.112
4060		3.941	-3799.621	-6.789	-3792.832	0.18	0.999	150.631	1.069
4070		3.95	-3799.621	-6.789	-3792.832	0.18	0.999	150.631	1.069
4080		3.96	-3799.621	-6.789	-3792.832	0.18	0.999	150.631	1.069
4090		3.97	-3799.621	-6.789	-3792.832	0.18	0.999	150.631	1.069
4100		3.98	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4110		3.99	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4120		3.999	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4130		4.009	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4140		4.019	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4150		4.028	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4160		4.038	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4170		4.048	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4180		4.057	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4190		4.067	-3798.974	-6.645	-3792.329	0.164	1.0	150.494	1.093
4200		4.077	-3799.697	-6.747	-3792.95	0.196	0.998	151.731	1.075
4210		4.087	-3799.838	-6.455	-3793.384	0.174	0.997	151.871	1.1
4220		4.096	-3799.838	-6.455	-3793.384	0.174	0.997	151.871	1.1
4230		4.106	-3803.083	-6.504	-3796.579	0.144	1.0	149.354	1.123
4240		4.116	-3800.126	-6.858	-3793.269	0.219	0.996	150.785	1.075
4250		4.125	-3800.126	-6.858	-3793.269	0.219	0.996	150.785	1.075
4260		4.135	-3800.126	-6.858	-3793.269	0.219	0.996	150.785	1.075
4270		4.145	-3799.853	-7.186	-3792.667	0.255	0.996	150.672	1.081
4280		4.155	-3799.597	-7.273	-3792.323	0.259	0.997	150.948	1.081
4290		4.165	-3800.557	-7.363	-3793.194	0.249	0.996	148.285	1.029
4300		4.174	-3799.648	-6.904	-3792.743	0.217	0.992	146.15	1.057
4310		4.184	-3801.103	-6.807	-3794.296	0.21	0.985	144.243	1.057
4320		4.194	-3801.424	-6.847	-3794.578	0.163	0.995	144.105	0.997
4330		4.203	-3801.881	-6.501	-3795.38	0.15	0.984	143.788	1.045
4340		4.213	-3800.28	-6.693	-3793.587	0.145	0.993	142.426	1.017
4350		4.223	-3801.666	-7.014	-3794.652	0.187	0.994	133.338	1.028
4360		4.232	-3798.75	-7.587	-3791.163	0.225	0.993	133.062	0.958
4370		4.242	-3799.135	-7.59	-3791.544	0.229	0.989	131.554	0.96
4380		4.252	-3802.881	-8.097	-3794.783	0.29	0.977	134.386	0.973
4390		4.261	-3801.213	-7.749	-3793.464	0.261	0.985	136.078	0.976
4400		4.271	-3802.16	-7.409	-3794.75	0.252	0.994	135.347	1.067
4410		4.281	-3797.559	-8.265	-3789.294	0.294	0.991	131.272	0.98
4420		4.291	-3797.604	-8.211	-3789.392	0.287	0.993	131.313	0.976
4430		4.3	-3797.604	-8.211	-3789.392	0.287	0.993	131.313	0.976
4440		4.31	-3796.773	-8.444	-3788.328	0.292	0.997	130.659	0.963
4450		4.32	-3797.103	-8.527	-3788.575	0.303	0.992	128.01	0.962
4460		4.33	-3797.103	-8.527	-3788.575	0.303	0.992	128.01	0.962
4470		4.339	-3797.103	-8.527	-3788.575	0.303	0.992	128.01	0.962
4480		4.349	-3798.648	-8.75	-3789.898	0.309	0.991	127.365	0.932
4490		4.359	-3798.667	-8.235	-3790.432	0.219	0.999	123.436	0.888
