iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.459	-3543.94	-5.432	-3538.508	0.163	0.996	292.933	1.287
3510		3.469	-3544.156	-5.591	-3538.564	0.127	1.0	294.782	1.304
3520		3.479	-3544.156	-5.591	-3538.564	0.127	1.0	294.782	1.304
3530		3.489	-3544.156	-5.591	-3538.564	0.127	1.0	294.782	1.304
3540		3.499	-3544.629	-5.377	-3539.251	0.127	0.997	295.758	1.298
3550		3.509	-3544.291	-5.439	-3538.852	0.17	0.993	291.995	1.276
3560		3.519	-3544.291	-5.439	-3538.852	0.17	0.993	291.995	1.276
3570		3.529	-3545.27	-5.419	-3539.851	0.164	0.988	285.488	1.238
3580		3.538	-3544.075	-5.367	-3538.708	0.117	0.992	287.055	1.244
3590		3.548	-3543.039	-5.271	-3537.768	0.15	0.99	287.808	1.294
3600		3.558	-3543.039	-5.271	-3537.768	0.15	0.99	287.808	1.294
3610		3.568	-3543.039	-5.271	-3537.768	0.15	0.99	287.808	1.294
3620		3.578	-3543.039	-5.271	-3537.768	0.15	0.99	287.808	1.294
3630		3.588	-3543.039	-5.271	-3537.768	0.15	0.99	287.808	1.294
3640		3.598	-3543.163	-5.272	-3537.891	0.144	0.991	287.227	1.291
3650		3.608	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3660		3.618	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3670		3.627	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3680		3.637	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3690		3.647	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3700		3.657	-3542.092	-5.38	-3536.712	0.11	0.997	286.842	1.291
3710		3.667	-3543.004	-5.288	-3537.716	0.143	0.991	287.585	1.286
3720		3.677	-3544.512	-5.475	-3539.037	0.169	0.991	288.587	1.244
3730		3.687	-3544.039	-5.231	-3538.808	0.12	0.992	290.081	1.308
3740		3.697	-3542.126	-5.588	-3536.538	0.135	0.999	286.886	1.253
3750		3.707	-3542.933	-5.459	-3537.474	0.175	0.992	286.643	1.265
3760		3.717	-3542.933	-5.459	-3537.474	0.175	0.992	286.643	1.265
3770		3.727	-3542.768	-5.743	-3537.025	0.22	0.991	286.431	1.28
3780		3.736	-3542.198	-5.958	-3536.24	0.227	0.994	282.42	1.23
3790		3.746	-3541.211	-5.651	-3535.56	0.204	0.995	284.583	1.287
3800		3.756	-3541.326	-6.21	-3535.116	0.255	0.998	285.691	1.292
3810		3.766	-3541.326	-6.21	-3535.116	0.255	0.998	285.691	1.292
3820		3.776	-3541.326	-6.21	-3535.116	0.255	0.998	285.691	1.292
3830		3.785	-3541.326	-6.21	-3535.116	0.255	0.998	285.691	1.292
3840		3.795	-3541.326	-6.21	-3535.116	0.255	0.998	285.691	1.292
3850		3.805	-3542.175	-5.892	-3536.282	0.237	0.991	284.831	1.286
3860		3.815	-3541.423	-5.926	-3535.497	0.235	0.994	283.8	1.276
3870		3.825	-3544.242	-5.816	-3538.426	0.23	0.984	284.865	1.262
3880		3.834	-3543.656	-5.406	-3538.25	0.185	0.983	284.102	1.283
3890		3.844	-3543.954	-5.366	-3538.588	0.184	0.982	284.354	1.294
3900		3.854	-3541.75	-6.112	-3535.638	0.245	0.996	283.297	1.259
3910		3.864	-3542.131	-5.795	-3536.336	0.224	0.991	284.41	1.272
3920		3.873	-3542.131	-5.795	-3536.336	0.224	0.991	284.41	1.272
3930		3.883	-3542.131	-5.795	-3536.336	0.224	0.991	284.41	1.272
3940		3.893	-3544.213	-6.074	-3538.139	0.26	0.988	288.738	1.308
3950		3.903	-3544.213	-6.074	-3538.139	0.26	0.988	288.738	1.308
3960		3.913	-3543.936	-6.527	-3537.409	0.292	0.994	290.054	1.313
3970		3.922	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
3980		3.932	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
3990		3.942	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
4000		3.952	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
4010		3.961	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
4020		3.971	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
4030		3.981	-3542.393	-6.817	-3535.576	0.309	0.996	286.067	1.297
4040		3.991	-3545.9	-6.611	-3539.288	0.304	0.982	287.092	1.291
4050		4.001	-3544.203	-6.849	-3537.353	0.305	0.994	285.742	1.233
4060		4.01	-3543.483	-6.678	-3536.805	0.304	0.99	284.706	1.279
4070		4.02	-3543.483	-6.678	-3536.805	0.304	0.99	284.706	1.279
4080		4.03	-3542.017	-6.556	-3535.461	0.285	0.997	285.464	1.277
4090		4.04	-3542.017	-6.556	-3535.461	0.285	0.997	285.464	1.277
4100		4.05	-3542.132	-5.941	-3536.191	0.234	0.994	284.931	1.265
4110		4.059	-3541.603	-6.446	-3535.157	0.269	0.999	286.117	1.281
4120		4.069	-3541.603	-6.446	-3535.157	0.269	0.999	286.117	1.281
4130		4.079	-3541.603	-6.446	-3535.157	0.269	0.999	286.117	1.281
4140		4.089	-3541.646	-6.184	-3535.462	0.256	0.997	286.684	1.299
4150		4.099	-3541.646	-6.184	-3535.462	0.256	0.997	286.684	1.299
4160		4.109	-3541.646	-6.184	-3535.462	0.256	0.997	286.684	1.299
4170		4.118	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4180		4.128	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4190		4.138	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4200		4.148	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4210		4.158	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4220		4.167	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4230		4.177	-3541.178	-7.29	-3533.888	0.332	0.999	284.279	1.272
4240		4.187	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4250		4.197	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4260		4.206	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4270		4.216	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4280		4.226	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4290		4.236	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4300		4.246	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4310		4.256	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4320		4.266	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4330		4.276	-3541.799	-7.265	-3534.534	0.333	0.998	284.13	1.275
4340		4.285	-3541.965	-7.418	-3534.547	0.336	0.999	284.009	1.26
4350		4.295	-3543.195	-7.234	-3535.96	0.34	0.989	280.542	1.255
4360		4.305	-3543.251	-8.153	-3535.098	0.363	1.0	278.179	1.169
4370		4.315	-3543.813	-7.788	-3536.025	0.377	0.985	280.769	1.262
4380		4.325	-3543.591	-8.405	-3535.186	0.394	0.997	280.743	1.203
4390		4.335	-3543.485	-7.767	-3535.718	0.368	0.989	278.381	1.215
4400		4.345	-3543.485	-7.767	-3535.718	0.368	0.989	278.381	1.215
4410		4.354	-3542.512	-7.624	-3534.888	0.36	0.993	279.111	1.235
4420		4.364	-3545.482	-8.148	-3537.334	0.397	0.983	281.28	1.257
4430		4.374	-3545.482	-8.148	-3537.334	0.397	0.983	281.28	1.257
4440		4.384	-3545.252	-8.441	-3536.811	0.416	0.982	282.398	1.279
4450		4.394	-3543.301	-8.359	-3534.942	0.395	0.997	281.696	1.219
4460		4.404	-3543.465	-7.566	-3535.898	0.347	0.994	278.821	1.184
4470		4.414	-3543.465	-7.566	-3535.898	0.347	0.994	278.821	1.184
4480		4.424	-3547.916	-8.005	-3539.911	0.381	0.982	281.787	1.19
4490		4.433	-3548.337	-7.478	-3540.859	0.353	0.972	278.997	1.198
