"PlantID_final","Easting","Northing","Altitude"
"M0862",-1426.85246700101,164.586370499805,1390.53
"M0864",-1535.12031771598,196.7260848796,1381.51
"M0869",-1583.97233894299,194.303656909615,1376.2
"M0872",-1817.62499790802,97.3238570997491,1352.2
"M0874",-1597.64655778202,194.269836950116,1376.3
"M0882",-1834.23591209401,64.7842772500589,1349.14
"M0887",-1756.32767223398,181.512683410197,1358.72
"M0889",-1578.69100442302,197.022467509843,1377.42
"M0891",-1329.317695142,144.629236229695,1399.26
"M0896",-1685.11293737002,207.483689120039,1367.72
"M0901",-1444.26740259503,264.182414690033,1447.9
"M0903",-2260.776392431,-161.074630130082,1301.18
"M0906",-1686.49650004099,338.283074329607,1469.03
"M0907",-1336.765727919,237.665031500161,1447.19
"M0908",-1716.69052041502,351.356980769895,1464.81
"M0909",-1307.27829621697,244.58630748,1445.56
"M0912",-1708.98781276599,336.592785649933,1459.23
"M0914",-1824.62610899901,304.361933650449,1466.37
"M0915",-1681.480332523,343.307935629971,1463.66
"M0916",-1578.87221640901,325.531917490065,1452.95
"M0918",-1603.61781771702,338.0618523499,1465.51
"M0919",-1794.08569272398,337.40406277962,1466.74
"M0923",-1741.540435025,355.700823090039,1467.04
"M0928",-2258.19905080303,-160.822495190427,1300.26
"M0929",-1775.99093151803,334.352234439924,1464.21
"M0934",-2144.089207087,-56.306525520049,1314.45
"M0937",-1803.25404783501,324.941762089729,1472.74
"M0940",-1755.97674448497,353.172710919753,1467.44
"M0941",-2118.23301026202,-23.7786877695471,1320.15
"M0942",699.64539932902,-389.67565478012,1134.46
"M0946",-2178.84758104198,-116.375291810371,1310.04
"M0951",-1923.05626125197,257.546940050088,1472.57
"M0958",-2167.68891798402,-260.345849090256,1238.52
"M0960",-1331.929578704,-206.05502870027,1192.17
"M0964",-827.11712527601,-242.954801799729,1185.63
"M0966",-1749.39663224801,-111.416335309856,1221.99
"M0967",-754.090582026984,-233.500690099783,1185.09
"M0968",-1608.81962220202,-52.0890630297363,1215.77
"M0969",-1919.22018087201,-150.872607420199,1224.66
"M0974",-1934.95804313401,267.039940180257,1474.55
"M0977",-1997.44875863998,328.817370389588,1479.19
"M0978",-1953.02092358499,283.3778996896,1473.13
"M0981",-2100.44072336197,347.773187760264,1482.11
"M0985",-1910.99071131099,257.807920079678,1472.92
"M0988",-812.886644479004,-255.228787889704,1183.38
