iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2730	2.778	-3262.015	-29.343	-3232.672	0.316	0.786	14.454	0.468
2740	2.789	-3262.015	-29.343	-3232.672	0.316	0.786	14.454	0.468
2750	2.8	-3263.002	-28.222	-3234.78	0.285	0.753	17.365	0.484
2760	2.81	-3263.458	-30.047	-3233.411	0.341	0.763	12.717	0.461
2770	2.821	-3262.853	-31.093	-3231.76	0.343	0.777	11.395	0.436
2780	2.831	-3261.261	-30.748	-3230.512	0.268	0.801	10.324	0.421
2790	2.842	-3261.261	-30.748	-3230.512	0.268	0.801	10.324	0.421
2800	2.852	-3263.007	-30.375	-3232.632	0.232	0.791	11.545	0.419
2810	2.863	-3264.276	-30.071	-3234.205	0.218	0.838	12.251	0.422
2820	2.874	-3263.659	-28.699	-3234.96	0.192	0.829	13.682	0.45
2830	2.885	-3261.962	-28.888	-3233.074	0.187	0.773	13.34	0.444
2840	2.896	-3262.575	-26.882	-3235.693	0.204	0.739	16.699	0.5
2850	2.907	-3262.575	-26.882	-3235.693	0.204	0.739	16.699	0.5
2860	2.918	-3261.534	-27.951	-3233.584	0.197	0.771	16.337	0.468
2870	2.929	-3261.756	-28.138	-3233.618	0.157	0.771	13.618	0.46
2880	2.94	-3261.111	-27.443	-3233.668	0.183	0.777	16.593	0.479
2890	2.951	-3261.617	-27.277	-3234.34	0.202	0.777	15.513	0.49
2900	2.962	-3261.006	-27.695	-3233.311	0.207	0.798	14.94	0.48
2910	2.973	-3260.617	-29.738	-3230.878	0.207	0.802	11.35	0.429
2920	2.984	-3260.968	-28.376	-3232.592	0.2	0.793	15.92	0.457
2930	2.995	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2940	3.006	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2950	3.017	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2960	3.028	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2970	3.039	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2980	3.05	-3260.252	-28.397	-3231.855	0.232	0.798	16.248	0.464
2990	3.061	-3260.514	-28.002	-3232.512	0.224	0.794	15.682	0.474
3000	3.072	-3260.027	-28.274	-3231.753	0.229	0.794	16.246	0.467
3010	3.082	-3260.027	-28.274	-3231.753	0.229	0.794	16.246	0.467
3020	3.093	-3260.027	-28.274	-3231.753	0.229	0.794	16.246	0.467
3030	3.103	-3260.027	-28.274	-3231.753	0.229	0.794	16.246	0.467
3040	3.114	-3261.259	-26.689	-3234.57	0.209	0.784	18.37	0.506
3050	3.124	-3261.646	-26.511	-3235.135	0.184	0.799	17.527	0.507
3060	3.135	-3260.821	-27.819	-3233.001	0.197	0.783	16.864	0.471
3070	3.146	-3261.069	-25.999	-3235.07	0.222	0.788	22.061	0.528
