iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.678	-3262.826	-25.657	-3237.169	0.275	0.768	27.18	0.554
3510		3.688	-3263.682	-26.36	-3237.323	0.283	0.763	27.347	0.534
3520		3.699	-3265.285	-26.722	-3238.563	0.278	0.738	28.362	0.519
3530		3.709	-3263.657	-23.765	-3239.893	0.259	0.744	33.996	0.612
3540		3.72	-3262.64	-24.062	-3238.578	0.245	0.778	28.525	0.598
3550		3.73	-3266.17	-26.856	-3239.313	0.21	0.801	24.491	0.496
3560		3.741	-3261.994	-25.271	-3236.723	0.217	0.815	25.702	0.548
3570		3.751	-3263.301	-25.068	-3238.233	0.252	0.815	26.46	0.566
3580		3.762	-3261.781	-26.385	-3235.396	0.258	0.799	23.919	0.526
3590		3.772	-3261.16	-26.239	-3234.921	0.216	0.793	23.632	0.517
3600		3.783	-3261.16	-26.239	-3234.921	0.216	0.793	23.632	0.517
3610		3.793	-3262.04	-25.617	-3236.423	0.241	0.761	20.925	0.547
3620		3.804	-3264.817	-25.296	-3239.521	0.214	0.724	19.212	0.551
3630		3.814	-3263.738	-26.776	-3236.962	0.297	0.727	19.755	0.531
3640		3.825	-3264.147	-28.242	-3235.905	0.316	0.746	19.92	0.493
3650		3.835	-3263.106	-26.365	-3236.741	0.324	0.804	27.691	0.552
3660		3.846	-3263.459	-25.01	-3238.449	0.273	0.788	31.114	0.574
3670		3.856	-3263.656	-24.563	-3239.093	0.292	0.757	28.01	0.6
3680		3.866	-3263.117	-25.02	-3238.097	0.282	0.753	25.86	0.58
3690		3.877	-3265.165	-26.59	-3238.576	0.257	0.757	26.104	0.517
3700		3.887	-3261.973	-26.966	-3235.007	0.264	0.78	23.109	0.51
3710		3.898	-3263.403	-24.221	-3239.182	0.27	0.755	29.945	0.601
3720		3.908	-3264.402	-24.384	-3240.018	0.288	0.739	27.877	0.605
3730		3.919	-3263.815	-24.283	-3239.532	0.311	0.787	31.772	0.619
3740		3.93	-3263.177	-26.681	-3236.496	0.3	0.779	27.592	0.53
3750		3.94	-3261.276	-28.044	-3233.232	0.314	0.807	18.509	0.501
3760		3.951	-3264.414	-27.807	-3236.606	0.285	0.835	21.323	0.494
3770		3.961	-3260.917	-26.676	-3234.241	0.217	0.788	22.292	0.505
3780		3.972	-3260.818	-27.179	-3233.639	0.193	0.78	18.974	0.487
3790		3.982	-3260.079	-26.359	-3233.72	0.165	0.801	21.953	0.504
3800		3.993	-3260.079	-26.359	-3233.72	0.165	0.801	21.953	0.504
3810		4.003	-3260.079	-26.359	-3233.72	0.165	0.801	21.953	0.504
3820		4.014	-3260.079	-26.359	-3233.72	0.165	0.801	21.953	0.504
3830		4.024	-3260.079	-26.359	-3233.72	0.165	0.801	21.953	0.504
3840		4.035	-3262.393	-26.392	-3236.0	0.153	0.767	21.79	0.501
3850		4.045	-3261.94	-24.446	-3237.494	0.167	0.776	23.886	0.565
3860		4.056	-3261.429	-25.193	-3236.236	0.117	0.792	23.33	0.537
3870		4.066	-3260.882	-26.51	-3234.373	0.136	0.791	19.739	0.498
3880		4.077	-3260.934	-26.085	-3234.849	0.143	0.789	20.227	0.511
3890		4.087	-3261.351	-25.391	-3235.96	0.124	0.789	24.168	0.53
3900		4.098	-3265.329	-25.826	-3239.503	0.112	0.733	27.007	0.514
3910		4.108	-3264.828	-26.424	-3238.405	0.046	0.728	20.12	0.525
3920		4.119	-3262.613	-25.965	-3236.649	0.072	0.79	19.841	0.524
3930		4.129	-3264.045	-24.485	-3239.56	0.08	0.779	22.725	0.568
3940		4.14	-3263.431	-25.495	-3237.936	0.062	0.778	27.939	0.538
3950		4.15	-3263.658	-24.847	-3238.811	0.077	0.768	29.656	0.552
3960		4.161	-3263.985	-24.59	-3239.395	0.06	0.811	27.831	0.57
3970		4.171	-3264.264	-22.639	-3241.624	0.1	0.779	31.226	0.626
3980		4.182	-3263.466	-23.87	-3239.596	0.11	0.805	28.985	0.579
3990		4.192	-3262.155	-24.043	-3238.112	0.095	0.763	26.708	0.576
4000		4.203	-3262.155	-24.043	-3238.112	0.095	0.763	26.708	0.576
4010		4.213	-3263.58	-24.575	-3239.005	0.074	0.736	25.949	0.564
4020		4.224	-3264.211	-25.269	-3238.942	0.049	0.768	27.054	0.555
4030		4.235	-3264.211	-25.269	-3238.942	0.049	0.768	27.054	0.555
4040		4.245	-3265.919	-24.634	-3241.285	0.078	0.814	31.458	0.558
4050		4.256	-3263.992	-24.326	-3239.666	0.06	0.818	31.239	0.578
4060		4.266	-3262.521	-24.431	-3238.09	0.107	0.798	30.768	0.559
4070		4.277	-3265.105	-24.599	-3240.506	0.14	0.828	32.234	0.553
4080		4.287	-3264.514	-23.324	-3241.19	0.066	0.783	32.463	0.61
4090		4.298	-3263.993	-22.551	-3241.441	0.117	0.746	35.74	0.625
4100		4.308	-3263.331	-24.42	-3238.91	0.156	0.741	22.505	0.565
4110		4.319	-3264.932	-24.677	-3240.255	0.099	0.749	19.941	0.558
4120		4.329	-3261.94	-26.797	-3235.143	0.063	0.776	20.747	0.501
4130		4.34	-3261.94	-26.797	-3235.143	0.063	0.776	20.747	0.501
4140		4.351	-3261.865	-27.706	-3234.159	0.059	0.789	17.997	0.479
4150		4.361	-3261.851	-27.42	-3234.431	0.07	0.793	16.949	0.483
4160		4.372	-3261.851	-27.42	-3234.431	0.07	0.793	16.949	0.483
4170		4.382	-3262.766	-27.999	-3234.767	0.041	0.793	19.177	0.482
4180		4.393	-3262.79	-26.827	-3235.963	0.156	0.75	17.805	0.492
4190		4.403	-3264.387	-27.743	-3236.644	0.138	0.731	14.939	0.467
4200		4.414	-3262.991	-26.247	-3236.744	0.206	0.743	17.071	0.52
4210		4.424	-3260.643	-26.883	-3233.76	0.224	0.799	19.698	0.503
4220		4.435	-3261.341	-25.954	-3235.387	0.224	0.785	22.864	0.529
4230		4.445	-3260.847	-26.416	-3234.432	0.186	0.783	22.395	0.505
4240		4.456	-3260.847	-26.416	-3234.432	0.186	0.783	22.395	0.505
4250		4.466	-3261.233	-25.753	-3235.48	0.198	0.785	23.223	0.528
4260		4.477	-3264.391	-26.692	-3237.699	0.228	0.745	22.793	0.506
4270		4.487	-3260.941	-26.308	-3234.633	0.199	0.788	21.205	0.512
4280		4.498	-3261.127	-25.247	-3235.879	0.174	0.791	23.4	0.54
4290		4.508	-3261.127	-25.247	-3235.879	0.174	0.791	23.4	0.54
4300		4.519	-3266.715	-24.112	-3242.603	0.196	0.84	29.854	0.58
4310		4.529	-3266.421	-23.938	-3242.483	0.193	0.842	28.065	0.587
4320		4.54	-3262.093	-25.256	-3236.837	0.202	0.8	27.414	0.543
4330		4.55	-3263.74	-23.482	-3240.259	0.16	0.794	26.885	0.597
4340		4.561	-3263.221	-23.822	-3239.398	0.161	0.737	28.553	0.583
4350		4.572	-3261.732	-23.803	-3237.929	0.155	0.773	27.326	0.584
4360		4.583	-3260.969	-25.867	-3235.102	0.145	0.794	22.382	0.517
4370		4.593	-3262.113	-25.184	-3236.929	0.093	0.782	23.209	0.54
4380		4.604	-3261.939	-25.285	-3236.653	0.088	0.781	24.21	0.537
4390		4.615	-3264.529	-25.754	-3238.775	0.147	0.83	26.209	0.518
4400		4.625	-3262.877	-22.638	-3240.239	0.123	0.767	33.649	0.622
4410		4.635	-3264.076	-23.773	-3240.304	0.132	0.76	33.697	0.58
4420		4.646	-3264.058	-23.003	-3241.056	0.128	0.767	36.213	0.607
4430		4.656	-3263.652	-22.276	-3241.377	0.107	0.781	35.143	0.637
4440		4.667	-3263.488	-24.409	-3239.079	0.161	0.782	32.684	0.561
4450		4.677	-3262.048	-24.863	-3237.185	0.158	0.782	29.302	0.546
4460		4.688	-3261.687	-24.679	-3237.008	0.167	0.786	27.626	0.555
4470		4.698	-3263.498	-24.5	-3238.998	0.136	0.763	30.551	0.556
4480		4.709	-3263.567	-23.789	-3239.777	0.241	0.761	28.214	0.607
4490		4.719	-3263.227	-24.027	-3239.199	0.236	0.802	33.71	0.594
