iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1140	0.837	-1687.197	-2.595	-1684.602	0.32	0.911	4.072	0.394
1150	0.845	-1687.197	-2.595	-1684.602	0.32	0.911	4.072	0.394
1160	0.852	-1688.082	-2.798	-1685.284	0.32	0.887	5.888	0.423
1170	0.859	-1687.978	-2.739	-1685.239	0.32	0.887	5.508	0.42
1180	0.867	-1687.978	-2.739	-1685.239	0.32	0.887	5.508	0.42
1190	0.874	-1689.048	-2.686	-1686.362	0.32	0.89	5.064	0.401
1200	0.881	-1689.048	-2.686	-1686.362	0.32	0.89	5.064	0.401
1210	0.888	-1686.817	-2.734	-1684.083	0.32	0.929	5.134	0.404
1220	0.896	-1690.989	-2.663	-1688.326	0.32	0.949	4.204	0.387
1230	0.903	-1687.303	-3.525	-1683.777	0.32	0.94	9.308	0.47
1240	0.91	-1687.303	-3.525	-1683.777	0.32	0.94	9.308	0.47
1250	0.918	-1687.303	-3.525	-1683.777	0.32	0.94	9.308	0.47
1260	0.925	-1687.189	-3.144	-1684.045	0.32	0.945	7.477	0.458
1270	0.932	-1687.189	-3.144	-1684.045	0.32	0.945	7.477	0.458
1280	0.94	-1688.337	-3.392	-1684.945	0.32	0.954	8.595	0.476
1290	0.947	-1687.954	-3.207	-1684.747	0.32	0.894	8.069	0.454
1300	0.954	-1687.522	-2.998	-1684.524	0.32	0.91	6.922	0.431
1310	0.961	-1687.292	-2.809	-1684.483	0.32	0.897	5.922	0.429
1320	0.969	-1686.384	-2.97	-1683.415	0.32	0.929	6.662	0.438
1330	0.976	-1686.764	-2.846	-1683.918	0.32	0.957	5.629	0.42
1340	0.983	-1687.377	-2.629	-1684.748	0.32	0.958	3.45	0.384
1350	0.991	-1688.614	-2.81	-1685.804	0.32	0.978	4.865	0.402
1360	0.998	-1687.863	-2.665	-1685.198	0.32	0.967	3.725	0.39
1370	1.005	-1688.515	-2.852	-1685.663	0.32	0.977	5.206	0.405
1380	1.013	-1688.515	-2.852	-1685.663	0.32	0.977	5.206	0.405
1390	1.02	-1688.515	-2.852	-1685.663	0.32	0.977	5.206	0.405
1400	1.027	-1686.842	-2.777	-1684.065	0.32	0.957	5.099	0.403
1410	1.035	-1686.832	-2.986	-1683.846	0.32	0.945	6.601	0.424
1420	1.042	-1686.832	-2.986	-1683.846	0.32	0.945	6.601	0.424
1430	1.049	-1686.505	-2.898	-1683.606	0.32	0.942	6.15	0.435
1440	1.056	-1686.423	-2.703	-1683.72	0.32	0.928	4.931	0.407
1450	1.064	-1686.36	-2.812	-1683.549	0.32	0.937	5.651	0.427
1460	1.071	-1686.36	-2.812	-1683.549	0.32	0.937	5.651	0.427
1470	1.078	-1686.36	-2.812	-1683.549	0.32	0.937	5.651	0.427
1480	1.086	-1686.36	-2.812	-1683.549	0.32	0.937	5.651	0.427
1490	1.093	-1687.072	-3.323	-1683.749	0.32	0.926	8.475	0.469
1500	1.1	-1686.925	-2.983	-1683.941	0.32	0.911	6.846	0.437
1510	1.108	-1688.101	-2.948	-1685.154	0.32	0.912	6.62	0.421
1520	1.115	-1689.888	-2.535	-1687.353	0.32	0.882	3.273	0.374
1530	1.122	-1689.888	-2.535	-1687.353	0.32	0.882	3.273	0.374
1540	1.13	-1689.611	-2.638	-1686.973	0.32	0.883	4.717	0.396
1550	1.137	-1689.611	-2.638	-1686.973	0.32	0.883	4.717	0.396
1560	1.144	-1688.806	-3.071	-1685.735	0.32	0.881	7.443	0.444
1570	1.151	-1688.01	-2.92	-1685.09	0.32	0.973	5.804	0.414
1580	1.159	-1688.01	-2.92	-1685.09	0.32	0.973	5.804	0.414
1590	1.166	-1688.01	-2.92	-1685.09	0.32	0.973	5.804	0.414
1600	1.173	-1687.977	-2.848	-1685.129	0.32	0.973	5.302	0.405
1610	1.181	-1688.247	-2.754	-1685.493	0.32	0.976	4.409	0.391
1620	1.188	-1688.29	-2.582	-1685.708	0.32	0.925	3.352	0.368
1630	1.195	-1688.29	-2.582	-1685.708	0.32	0.925	3.352	0.368
1640	1.203	-1688.29	-2.582	-1685.708	0.32	0.925	3.352	0.368
1650	1.21	-1686.808	-2.59	-1684.217	0.32	0.932	3.61	0.387
1660	1.217	-1688.247	-2.571	-1685.676	0.32	0.902	3.792	0.383
1670	1.224	-1688.247	-2.571	-1685.676	0.32	0.902	3.792	0.383
