"PlantID_final","Easting","Northing","Altitude"
"M1098",1095.8180073917,103.850656780414,1274.91
"M1103",1099.69090739172,42.4816567804664,1273.6
"M1107",1218.99510739167,-71.0023432197049,1272.37
"M1115",1220.13030739169,-75.0243432195857,1269.17
"M1117",1224.03450739168,-79.3513432200998,1269.83
"M1120",1182.43220739171,-46.2033432200551,1274.28
"M1121",1134.57730739168,-16.5143432198092,1270.51
"M1126",1103.48680739169,62.900656780228,1270.81
"M1128",1100.24590739171,43.1996567798778,1272.73
"M1129",1100.55430739169,56.3966567805037,1272.48
"M1144",1111.74620739173,-16.9963432196528,1267.17
"M1155",-1692.73489260831,167.787656780332,1343.26
"M1156",1713.13620739168,-547.453343220055,1179.64
"M1159",-1679.13149260829,170.964656780474,1346.17
"M1160",-1865.87849260832,150.636656779796,1325.17
"M1164",-1756.17429260828,156.982656779699,1339.74
"M1171",1660.77610739169,-542.020343219861,1178.7
"M1177",-1974.4112926083,39.9326567798853,1314.58
"M1180",1688.03830739169,-548.003343219869,1180.23
"M1193",-1943.18029260827,96.8896567802876,1319.11
"M1200",-1926.07129260828,117.671656779945,1318.48
"M1214",316.006907391711,193.413656780496,1311.63
"M1225",316.573307391722,193.662656780332,1315.39
"M1251",314.505807391717,196.110656780191,1320.8
"M1253",317.91620739171,192.700656780042,1316.22
"M1293",317.778407391685,191.552656779997,1310.69
"M1299",320.706107391685,188.777656780556,1313.95
"M1302",-573.440192608279,-103.943343220279,1189.49
"M1308",-540.697092608316,-71.1593432202935,1182.56
"M1334",866.588907391706,63.7716567805037,1287.6
"M1335",-574.979192608327,-106.013343219645,1187.76
"M1337",907.607607391721,74.9976567802951,1286.18
"M1338",795.834407391725,51.2526567801833,1295.38
"M1342",810.817507391679,45.3216567803174,1290.29
"L0729",759.478607391706,64.1736567802727,1291.79
"M1347",687.394407391723,85.0966567797586,1306.54
"M1349",691.903907391708,88.9256567796692,1304.18
"M1382",1167.52970739169,-376.856343219988,1152.4
"M1385",1167.89960739168,-376.315343219787,1151.98
"M1400",1173.55040739168,-381.795343220234,1153.98
"M1410",-167.651992608327,557.337656780146,1378.52
"M1420",-1097.95429260831,-59.1143432194367,1193.29
"M1449",-1399.11269260832,94.3176567796618,1216.36
"M1453",-1407.2225926083,95.6496567800641,1216.8
"J0420",584.069507391716,76.0576567798853,1307.76
"M1504",-1403.68589260831,96.4836567798629,1220.84
"M1509",978.560307391686,61.6986567797139,1279.2
"M1515",1010.03050739173,83.9666567798704,1279.81
"M1520",-1655.59029260831,16.275656780228,1231.16
"M1524",562.518207391724,70.5896567804739,1304.42
"M1548",58.8015073916758,586.31965677999,1363.22
"M1635",-1857.1819926083,-54.0323432199657,1237.09
"M1711",631.987307391712,64.8206567801535,1302.28
"M1804",-1541.1330926083,36.4546567797661,1210.14
"J1101",729.9797073917,96.0866567799821,1297.94
"M1888",676.962007391674,82.2866567801684,1301.05
"M1893",691.231507391727,90.935656780377,1293.56
"M1898",607.658907391713,60.2316567804664,1304.4
"M1900",673.3449073917,83.2566567799076,1303.08
"M1902",672.9172073917,79.4046567799523,1301.69
"M1957",-1528.99809260829,55.8246567798778,1207.06
"M1970",-1532.50569260831,34.71365678031,1229.03
"M1976",-1531.6942926083,48.3726567802951,1209.97
"M1981",-1135.91339260829,-58.3393432199955,1194.36
"L1181",-1533.81369260832,36.3706567799672,1221.8
"M1997",-1530.25179260829,56.6016567796469,1197.8
"M2024",627.117807391682,66.7736567799002,1306.88
"M2026",535.592607391707,87.6256567798555,1307.06
"M2028",676.912807391724,83.6906567802653,1302.01
"M2029",531.795607391687,87.8866567797959,1308.07
"M2030",560.043807391718,77.9816567804664,1311.14
"M2033",476.940207391686,87.8336567804217,1309.6
"M2035",532.368007391691,86.8316567800939,1310.39
"M2037",535.786207391706,89.3706567799672,1307.72
"M2047",442.743307391705,75.3246567798778,1311.97
"M3089",-2562.00379260827,157.068656779826,1512.68
"M3090",-2586.22059260833,133.699656779878,1515.17
"M3091",-2689.34709260828,110.456656780094,1518.05
"M3092",-2713.5973926083,113.280656780116,1523
"M3093",-2747.91659260832,110.742656780407,1519.94
"M3094",-2747.91659260832,110.742656780407,1519.94
"M3095",-2747.91659260832,110.742656780407,1519.94
"M3096",-2747.91659260832,110.742656780407,1519.94
"M3097",-2757.73179260828,105.740656780079,1523.51
"M3099",-2768.27469260828,98.3976567797363,1525.92
"M3100",-2774.41629260831,96.4546567797661,1522.98
"M3101",-2784.10559260828,82.6526567805558,1527.25
"M3102",-2786.05519260833,80.2596567803994,1527.31
"M3103",-2785.21579260827,76.9376567797735,1534.8
"M3104",-2764.73439260828,104.778656779788,1526.22
"M3105",-2769.97809260827,102.749656779692,1521.92
"M0066",492.295207391726,-224.764343219809,1136.72
"M1811",536.793407391699,-237.891343220137,1128.16
"M1812",506.848207391682,-233.387343219481,1132.48
"M0233",-54.254692608316,-382.315343219787,1150.87
"M1844",630.69640739169,68.5936567801982,1306.1
"M1873",404.709907391691,-224.09334321972,1144.08
"M1964",482.820307391696,-230.329343220219,1136.86
"M1966",-610.301892608288,-179.503343219869,1166.92
"L0933",-397.787892608321,-283.934343219735,1160.02
"M1969",-1393.93629260833,94.8836567802355,1216.38
"M1971",537.280507391726,-237.696343219839,1130.1
"M1973",433.211507391708,-232.205343219452,1140.63
"M1975",233.440307391691,-286.009343219921,1140.02
"M1979",446.193107391708,-244.615343219601,1133.05
"M1991",532.729207391676,-236.238343220204,1129.16
"M1993",440.735007391719,-231.796343219467,1138.61
"K1200",688.557907391689,-229.201343219727,1131.54
"M2000",438.228007391677,-233.015343219973,1139.89
"M2001",298.977407391707,-267.124343220145,1140.54
"M2002",531.5998073917,-236.909343220294,1132.03
"M2003",404.303007391689,-217.841343220323,1143.44
"M2004",-69.7969926082878,-394.589343219995,1146.75
"M2005",242.005507391703,-282.703343220055,1146.1
"M2006",544.347507391707,-236.977343220264,1131.19
"M2007",575.351607391727,-228.03634321969,1138.9
"M2008",486.087207391683,-226.178343219683,1136.61
"M1455",440.147207391681,-231.696343219839,1141.31
"M2010",487.09900739172,-218.937343220226,1137.74
"M2012",432.408607391699,-221.834343220107,1147.91
"M2015",404.197507391684,-215.592343219556,1145.84
"M0067",431.91780739167,-214.242343219928,1147.15
"M2019",433.732107391697,-230.214343219995,1139.26
"M2020",-397.912892608321,-283.899343219586,1157.5
"M2021",413.22460739169,-222.720343220048,1143.87
"M2022",486.105207391724,-214.416343219578,1132.17
"M2023",433.316407391685,-231.496343219653,1140.21
"K1085",626.114707391709,67.2226567799225,1308.53
"M2055",59.3810073917266,615.894656780176,1351.16
"M2058",952.054607391707,75.2366567803547,1283.79
"M2059",631.143207391724,68.0706567801535,1303.82
"M1914",625.460007391695,68.7016567802057,1308.06
"M2062",559.441107391671,77.1456567803398,1308.17
"M2064",250.747407391726,186.626656780019,1323.09
"M2066",-138.922292608302,108.429656780325,1340
"M2069",577.033607391699,68.2336567798629,1302.9
"M2070",59.2189073917107,615.718656780198,1351.46
"M2072",537.332207391679,88.1476567797363,1306.21
"L1593",633.910707391682,72.3916567796841,1305.59
"M2075",615.092707391712,65.095656780526,1305.56
"M1665",266.685507391696,188.583656780422,1319.21
"L0009",195.979807391705,-305.610343219712,1141.15
"L0021",-63.4755926082726,-385.009343219921,1153.1
"K0314",259.380307391693,-273.960343220271,1142.87
"L0039",195.456107391685,-304.480343219824,1140.02
"L0055",541.602507391712,-237.05534322001,1131.23
"L0056",-102.317092608311,-416.915343220346,1151
"L0057",403.002307391725,-232.792343219742,1133.75
"L0060",-114.561092608317,-422.241343219765,1152.39
"L0064",-78.3320926083252,-395.638343219645,1147.16
"L0076",548.398607391689,-238.051343220286,1136.34
"L0078",467.621407391678,-243.777343220077,1126.21
"L0079",-70.4940926082782,-390.545343220234,1147.82
"L0098",-121.772592608293,-424.866343219765,1151.83
"K0840",-14.0067926082993,-371.695343219675,1149.43
"L0105",443.064907391672,-243.998343219981,1134.12
"L0106",68.7180073917261,-330.893343219534,1145.13
"K1755",311.52670739172,-262.771343220025,1142.31
"L0112",-149.783392608282,-428.370343219489,1206.028
"L0114",517.237007391697,-234.640343219973,1131.85
"L0120",450.874807391723,-241.146343220025,1135.51
"L0124",460.866307391727,-241.448343220167,1131.44
"K0032",494.671007391706,-233.503343219869,1122.32
"K0760",624.73030739167,-217.734343219548,1137.2
"L0137",63.9445073917159,-333.099343219772,1144.99
"L0143",307.372807391686,-261.379343220033,1138.58
"L0146",623.618707391724,-123.220343220048,1187.608
"K0023",616.588107391726,-218.594343219884,1137.04
"L0150",622.672207391704,-215.28334322013,1133.04
"L0159",110.416107391706,-321.389343219809,1145.08
"L0168",85.6312073916779,-321.644343219697,1148.66
"L0169",322.144207391713,-248.653343220241,1138.8
"L0176",546.107707391726,-238.77534321975,1132.66
"L0188",245.207307391684,-277.642343220301,1143.83
"L0191",270.239407391695,-269.140343219973,1138.49
"L0199",255.564907391672,-275.406343219802,1141.87
"L0214",493.66150739172,-235.090343220159,1131.21
"L0215",131.534307391674,-319.352343220264,1150.04
"L0220",496.049107391678,-234.514343219809,1134.12
"L0221",312.487507391721,-261.706343219616,1136.57
"J0314",156.186907391704,-314.866343219765,1159.73
"K0451",310.285507391673,-261.330343219452,1138.86
"K1762",311.113007391687,-259.982343220152,1137.36
"L0230",110.152607391705,-317.777343220077,1144.37
"L0234",-190.453492608329,-461.40834322013,1153.98
"L0243",-152.633292608312,-435.257343219593,1153.26
"L0250",-126.283992608311,-425.539343220182,1150.62
"L0258",-67.8583926082938,-388.575343219563,1151.35
"L0260",-47.0627926082816,45.0156567804515,1339.46
"K2005",-86.2043926083134,-402.782343219966,1145.58
"L0263",-87.1727926083258,-403.990343219601,1148.02
"L0284",408.774307391723,-220.935343219899,1141.6
"L0294",265.431007391715,189.805656780489,1319.85
"L0314",-172.816492608283,856.166656780057,1392.81
"L0320",11.838507391687,717.800656779669,1372.45
"L0323",36.2809073916869,399.876656780019,1363.07
"L0325",-170.546592608327,852.027656780556,1392.6
"L0326",59.8612073917175,475.461656779982,1411.915
"L0329",59.1655073916772,474.266656779684,1362.21
"J0493",13.1552073917119,719.448656779714,1374.92
"K1847",482.898907391704,85.8516567796469,1310.48
"K1899",483.736207391717,83.6126567805186,1313.25
"L0395",-161.251592608285,924.624656779692,1388.75
"L0401",637.620307391684,60.5496567804366,1306.72
"L0407",-160.230392608326,923.150656780228,1389.69
"L0412",218.071807391709,68.9476567804813,1322.12
"L0413",224.601907391683,88.6136567797512,1322.9
"L0414",224.202307391679,87.9696567803621,1322.09
"L0435",26.5940073917154,710.82765678037,1360.86
"L0460",-115.432992608286,960.242656780407,1383.55
"L0461",-23.1888926082756,728.030656780116,1376.67
"L0465",-56.7682926083216,789.696656780317,1366.68
"L0474",-18.6381926083122,722.831656780094,1374.12
"L0475",57.1997073916718,552.994656779803,1362.4
"L0481",55.1678073916701,617.135656780563,1364.24
"L0485",59.8034073917079,705.256656779908,1371.97
"L0494",95.603107391682,-105.676343220286,1287.55
"L0497",224.127707391686,9.54765678010881,1307.41
"L0499",92.5584073917125,-108.345343220048,1285.94
"L0501",93.5330073916703,-107.427343219519,1286.18
"L0503",129.357707391726,-88.6433432195336,1292.96
"L0536",613.560007391672,65.4566567800939,1304.66
"L0537",614.735507391684,63.4246567804366,1310.43
"L0538",487.483207391691,92.5206567803398,1312.19
"L0539",477.3976073917,87.7296567801386,1313.77
"L0540",472.885807391722,84.857656779699,1312.89
"K1892",487.739707391709,92.6836567800492,1310.09
"L0565",-159.340792608273,929.977656779811,1388.91
"L0572",630.887207391672,54.6086567798629,1300.02
"L0573",606.199107391702,46.7336567798629,1299.14
"L0584",649.344507391681,60.1116567803547,1298.51
"L0588",757.277207391686,65.518656780012,1291.95
"L0653",309.422407391714,-261.659343220294,1138.55
"L0662",309.888707391685,-261.741343219765,1137.53
"K0634",253.827007391723,-276.182343220338,1141.45
"L0677",-135.720992608287,107.456656780094,1340.21
"L0682",-135.878092608298,108.461656779982,1340.73
"L0689",-131.994692608307,104.708656780422,1337.56
"L0694",627.973307391687,59.5126567799598,1303.97
"L0695",559.245107391675,70.2876567803323,1309.81
"L0696",448.28220739169,67.6616567801684,1314.57
"L0699",487.437807391689,89.025656780228,1311.17
"J0920",603.202207391674,58.5426567802206,1303.36
"K1092",566.61840739171,68.7816567802802,1306.05
"L0705",537.63370739168,82.1356567805633,1304.43
"L0708",627.649407391727,60.0276567805558,1306.86
"L0713",808.469807391695,28.9506567800418,1290.4
"L0714",432.537807391724,58.4576567802578,1307.12
"K0774",22.7830073916703,-354.531343219802,1144.17
"L0758",24.0140073916991,-355.561343220063,1142.45
"K0776",24.0924073916976,-355.628343219869,1145.13
"L0770",24.4895073916996,-357.434343219735,1143.39
"L0786",398.811207391671,64.1716567799449,1309.67
"L0795",671.574707391672,80.3756567798555,1303.92
"L0800",637.899607391679,67.4076567804441,1303.25
"L0814",-125.077692608291,-419.432343220338,1157.97
"L0815",-140.027392608288,-431.549343219958,1154.97
"K0532",-178.683092608291,-459.429343219846,1154.47
"L0823",-5.09319260832854,-366.585343220271,1169.79
"L0859",881.021707391716,67.3676567804068,1287.55
"L0888",735.454807391681,91.2916567800567,1300.93
"L0891",-1294.24659260828,333.601656779647,1385.62
"L0895",-1294.04219260829,335.055656780489,1384.9
"L0904",-1296.82489260827,337.362656780519,1385.78
"L0911",294.567007391714,-270.841343220323,1141.84
"K1738",299.720107391709,-266.785343219526,1137.5
"L0932",-397.78479260829,-268.788343220018,1164.01
"L0935",-398.649692608276,-265.087343219668,1163.53
"L0951",-1009.22629260831,369.074656779878,1412.73
"L0954",-972.258892608283,463.525656780228,1427.45
"L0955",-1030.25609260832,365.142656779848,1410.63
"L0966",-1021.5201926083,367.610656780191,1410.32
"L0967",-972.475592608273,461.985656780191,1426.12
"L0973",-967.697592608281,374.116656780243,1415.87
"L0988",-986.688092608296,372.297656780109,1414.88
"L0993",-826.924892608309,-86.8803432201967,1175.61
"L0996",-685.030192608305,-128.510343220085,1177.56
"L0998",-803.490792608296,-97.5923432195559,1176.49
"L1007",-598.697492608277,-107.730343219824,1194.24
"L1009",-853.411092608294,-71.8123432202265,1181.79
"L1014",137.478207391687,-78.8313432196155,1294.02
"L1018",64.9950073916698,-119.841343220323,1283.04
"L1024",82.6277073916863,-107.579343220219,1286.06
"L1025",77.8076073916745,-112.053343219683,1285.81
"L1026",49.0155073917122,-126.80534322001,1281.03
"L1034",68.9084073916893,-117.423343219794,1284.98
"L1038",67.5119073917158,-119.91134321969,1282.08
"L1039",173.491707391688,-62.1663432195783,1297.47
"L1040",182.41640739172,-55.8013432202861,1299.02
"L1042",89.8770073917112,-104.290343220346,1287.75
"L1044",47.847507391707,-127.644343219697,1279.07
"L1045",161.655907391687,-66.1973432200029,1296.51
"L1054",53.0148073916789,-132.475343219936,1277.4
"L1058",60.6149073917186,-129.132343219593,1278.28
"L1068",67.1709073917009,-125.950343219563,1280.23
"L1077",66.3349073916906,-124.590343220159,1281.95
"L1080",60.807107391709,-129.274343219586,1278.22
"L1086",100.75380739168,-97.5193432196975,1290.04
"L1088",73.8702073916793,-114.78334322013,1284.76
"L1089",57.2875073917094,-124.240343219601,1280.57
"L1104",62.220307391719,-127.996343219653,1279.31
"L1117",-1309.7297926083,341.578656780533,1388.46
"L1124",-1311.02839260828,342.674656780437,1387.54
"L1208",-1449.10219260829,344.411656780168,1371.86
"L1216",-1452.52749260829,99.3046567803249,1218.43
"L1221",-1413.11019260832,93.1626567803323,1215.14
"L1223",-1391.80179260828,88.6186567796394,1215.74
"L1228",-1519.84209260828,38.3876567799598,1209.64
"L1244",-15.6987926082802,-372.009343219921,1142.99
"L1262",-168.825492608303,-457.795343220234,1148.47
"L1264",42.8333073916729,-339.821343219839,1144.98
"L1298",-1742.14209260832,1.43065678048879,1231.38
"L1310",-1830.17129260831,-42.9483432201669,1233.14
"L1312",-2042.61289260827,-193.028343220241,1251.67
"L1313",398.693907391687,-248.869343220256,1130.66
"L1317",-2065.8781926083,-214.831343219616,1251.71
"L1325",-2063.07219260832,-212.157343219966,1251.44
"L1330",-2062.46079260833,-210.959343220107,1252.22
"L1351",-2061.4100926083,-215.566343219951,1251.06
"L1357",642.813107391703,-217.076343219727,1146.74
"L1359",582.572807391698,-225.477343220264,1138.08
"L1361",523.951907391718,-225.062343220226,1138.24
"L1362",519.703707391687,-222.434343219735,1139.22
"L1363",55.2883073916892,721.002656780183,1380.65
"L1365",679.721807391674,-216.105343219824,1134.94
"L1368",627.466607391718,-217.109343219548,1143.38
"K1574",796.962307391688,53.9576567802578,1297.02
"L1427",797.40170739172,54.0656567802653,1296.67
"L1428",493.030107391707,92.5056567797437,1308.97
"L1449",768.048307391698,-281.300343220122,1129.61
"K1898",553.359507391695,75.7016567802057,1308.22
"L1451",953.880407391698,75.8286567805335,1281.41
"L1454",908.712707391707,76.1326567800716,1288.44
"L1486",615.568107391708,63.1206567799672,1307.42
"L1492",224.031907391676,114.918656780384,1325.78
"L1555",985.299907391716,77.6776567799971,1286.78
"K1988",976.771107391687,80.7696567801759,1286.73
"L1581",-153.401392608299,957.495656779967,1390.63
"L1596",679.5471073917,88.5796567797661,1300.42
"L1597",509.286007391696,91.623656780459,1307.5
"L1608",733.11920739169,93.8696567798033,1297.58
"L1613",66.9999073916697,625.296656779945,1370.53
"L1615",43.830707391724,714.03165678028,1371.7
"L1617",397.052207391709,-249.160343219526,1130.16
"L1624",47.9587073916919,650.307656779885,1366.41
"L1628",69.8567073916784,611.485656780191,1368.27
"L1632",573.848207391682,-222.412343219854,1135.75
"L1639",513.906507391715,-223.119343220256,1135
"L1642",560.441007391724,-227.939343219623,1134.74
"K0148",615.938407391717,-220.46834321972,1140.47
"L1666",889.481607391674,-263.832343219779,1130.94
"L1667",506.564707391721,-233.193343220279,1131.69
"L1680",1049.00470739172,-339.373343219981,1143.56
"L1691",753.113107391691,-277.66134321969,1139.51
"L1692",758.169707391702,-281.106343219988,1141.25
